agg_iter,mAP,avgloss
0,69.88469933707705,115.29103494622696
1,70.1978878516615,115.91335321834067
2,70.35636749697005,114.81140628249848
3,71.63909141943093,111.04854732726125
4,72.69549615294179,110.41326969713933
5,73.56930196442826,104.32448399426188
6,73.91505802625935,98.46336059496207
7,73.97290480247685,94.50586059446239
8,73.75122778588305,90.1741396932802
9,73.5920044866257,90.63809316289075
