epoch,mAP,asym_loss
0,10.230918884277344,0.33726502143510484
1,17.420143127441406,0.24140108963198026
2,24.735107421875,0.20678420275105505
3,30.77328872680664,0.18424414577755593
4,33.85195541381836,0.16926497090669365
5,39.84138488769531,0.1545153182774487
6,42.59870529174805,0.14688910886325648
7,46.05635070800781,0.13863086012551684
8,47.885257720947266,0.13702366912350186
9,49.50768280029297,0.13186352104932159
10,51.3756217956543,0.12854882399782097
11,53.12839889526367,0.12450143403493526
12,53.88603973388672,0.12254553208920634
13,55.68165588378906,0.11906218629564001
14,56.48495101928711,0.11750558081387295
15,58.01712417602539,0.11507829427473225
16,58.686363220214844,0.11511500269518829
17,58.79160690307617,0.11236959669997196
18,60.213043212890625,0.1098320478874662
19,60.3736686706543,0.10868974480003414
20,60.8370475769043,0.10794837160570772
21,61.391578674316406,0.10669168389153372
22,62.62559127807617,0.10549959981746411
23,63.096343994140625,0.1042209249082031
24,63.4293212890625,0.10462399629304311
25,62.61873245239258,0.10470769993296947
26,64.08232116699219,0.10338399043497275
27,64.62158203125,0.10008937289182207
28,64.32178497314453,0.09955004787705728
29,64.80287170410156,0.09859844648183971
30,65.6884765625,0.09864781644785463
31,65.58624267578125,0.09802994657025091
32,66.10553741455078,0.09690314309714552
33,66.89408111572266,0.09670844005586779
34,66.77053833007812,0.09669055018832177
35,67.77091979980469,0.09548642250583217
36,66.75035858154297,0.09689505145925006
37,67.12122344970703,0.0952443895652496
38,67.95643615722656,0.09320513691396597
39,67.66756439208984,0.09457129193316201
40,68.53321075439453,0.09273742202349725
41,68.19708251953125,0.09332966861674682
42,68.10611724853516,0.09366324820583413
43,69.34856414794922,0.09213205552337195
44,68.32492065429688,0.09228191265326123
45,68.68911743164062,0.09197360222464535
46,69.5804214477539,0.0902851711983236
47,69.35526275634766,0.0910525071394719
48,68.27581787109375,0.0920862126204096
49,69.32655334472656,0.09071748065623911
50,69.67870330810547,0.0902974635467129
51,69.35887145996094,0.09032751159994516
52,69.18379211425781,0.09008680958694268
53,70.07669830322266,0.08896381714113863
54,69.82938385009766,0.0898600507607506
55,69.62870025634766,0.09094331897918143
56,69.27117156982422,0.09025568042638957
57,70.85633850097656,0.08844786475446363
58,69.93101501464844,0.08948995412416479
59,70.19544219970703,0.08782263161313317
60,69.20909881591797,0.09071434300589588
61,69.72688293457031,0.08841913289670211
62,70.41474914550781,0.08859959541337417
63,70.46227264404297,0.08803688615511357
64,70.8726577758789,0.08786220739906034
65,70.47809600830078,0.08754210557370586
66,71.4116439819336,0.08758629113128376
67,72.14728546142578,0.0858151693136827
68,69.88624572753906,0.08787489827513306
69,71.22286224365234,0.08870411147255904
70,69.6738510131836,0.08910695250720861
71,70.89382934570312,0.08685319042970534
72,70.81949615478516,0.08709563511937068
73,70.16191101074219,0.08786746344095704
74,70.56454467773438,0.08797873511430943
75,70.66316223144531,0.0883213693933814
76,71.08326721191406,0.08718425664964675
77,72.24578094482422,0.08557227841292572
78,71.08067321777344,0.08751306004773064
79,71.72508239746094,0.08657725854613899
80,71.1928482055664,0.08804073155221379
81,70.88065338134766,0.08715527990322688
82,71.62837982177734,0.08648965832940222
83,71.98444366455078,0.0853200717506432
84,71.37368774414062,0.08618035038361462
85,71.98484802246094,0.08536330942470248
86,71.25719451904297,0.08508652539020126
87,71.23155212402344,0.08598892417468947
88,72.37245178222656,0.08467197023246056
89,71.11648559570312,0.08798714093679542
90,71.4768295288086,0.08523278448902828
91,71.5774154663086,0.08589081663835069
92,72.3630142211914,0.084663395124423
93,71.18589782714844,0.0872135109240466
94,71.82589721679688,0.08586901051327335
95,71.86116027832031,0.08492360304942718
96,72.14366149902344,0.08504138796562595
97,71.99740600585938,0.08525691350165872
98,72.00828552246094,0.08682102275084048
99,72.14897155761719,0.08576257141436093
100,71.94825744628906,0.0862530164094795
101,71.35454559326172,0.08572162595875674
102,72.1929931640625,0.08610764002310665
103,72.92266082763672,0.08427018752297008
104,72.11465454101562,0.08630566720669423
105,71.77400970458984,0.08504689299799634
106,72.51885223388672,0.08358685792771106
107,71.75482177734375,0.08496318561280083
108,72.38871765136719,0.08548477207534876
109,71.39169311523438,0.08468512835429844
110,72.16177368164062,0.08615776099780995
111,72.03772735595703,0.08446678980299742
112,72.18070983886719,0.08607534875804342
113,72.63895416259766,0.08379376698408277
114,72.29277801513672,0.08529159437754363
115,72.44628143310547,0.08421501838801913
116,72.4002456665039,0.08300629586885015
117,72.89862060546875,0.0837845051132461
118,72.48381042480469,0.08542192155624377
119,72.70682525634766,0.08359397000789937
120,72.55067443847656,0.08489262781078266
121,72.63866424560547,0.08453062102014182
