3,1003,241,689,691
7,1033,1906,867,1442
11,1066,3480,1078,2248
15,1093,5020,1287,3096
19,1129,6359,1578,4054
23,1170,7722,1874,4978
27,1203,9042,2184,5939
31,1226,10359,2493,6914
35,1262,11655,2811,7888
39,1286,13030,3084,8840
