epoch,objective_loss,entropy_loss,overall_loss
0,13.048145553611207,1.055259252322921,14.10340480730608
1,11.180529565585653,0.6743557747561801,11.85488534178239
2,10.5297842088118,0.5441807984033633,11.073965010270843
3,10.024634818148707,0.492379581982507,10.51701439811389
4,9.649758894639588,0.45871343332545217,10.108472323462536
5,9.353343863945208,0.4427175361208652,9.796061398319955
6,9.111882678308502,0.42995598431903476,9.54183866015335
7,8.905651776579576,0.41942030180898204,9.325072080277355
8,8.625325039905288,0.40661143090129226,9.031936474738423
9,8.424623835757822,0.3953312415521275,8.819955079519069
10,8.267338657533823,0.39363032030956885,8.660968981694152
11,8.093407636108813,0.38964053558945283,8.483048173218371
12,7.9240128067303575,0.3803056199972757,8.304318423000767
13,7.731139363791565,0.37387012912856465,8.105009492058743
14,7.632293398296961,0.37116716943523725,8.00346056994447
15,7.503031345260856,0.37132300778351895,7.874354348369245
16,7.318116721709819,0.3612492142097454,7.6793659348995655
17,7.220819781729054,0.3595354251484046,7.580355205054951
18,7.089757186420093,0.3561108401666867,7.445868025965526
19,6.968177187091063,0.3521735746928734,7.320350755979713
20,6.784556476709154,0.34865924382598323,7.1332157216178915
21,6.711877910331054,0.349215026291644,7.061092932071118
22,6.602207969511668,0.3458400372354204,6.9480480046720245
23,6.466012835053641,0.34323384536172635,6.809246679259325
24,6.320227585170135,0.343441563694858,6.66366914713525
25,6.2387468579624175,0.33963339670410514,6.578380255151371
26,6.1399047569790515,0.338401919163001,6.478306677331992
27,6.058764831656626,0.33524287632427013,6.394007710688134
