3,135,421,724,720
7,685,445,1739,1131
11,1202,460,2816,1522
15,1735,507,3782,1976
19,2253,531,4762,2454
23,2739,547,5767,2947
27,3222,559,6830,3389
31,3733,583,7801,3883
35,4196,612,8836,4356
39,4656,638,9852,4854
