agg_iter,mAP,avgloss
0,66.98785173214878,30.09875900306692
1,65.03900327631489,30.272509568491202
2,65.25084857380885,30.185294759531782
3,40.93927617431554,34.52311263806178
4,49.13726560208049,33.83556860840452
