epoch,objective_loss,entropy_loss,overall_loss
0,13.055843590043763,0.3024512294209844,13.35829481207495
1,11.109453685514637,0.16598981354753164,11.275443496951533
2,10.474437400071919,0.13398112154479105,10.60841852417799
3,10.017690543026871,0.11708462539751702,10.13477516174314
4,9.624959015252527,0.10699569259675153,9.7319547061916
5,9.361170944047041,0.0989742534757595,9.460145196447714
6,9.073767726604427,0.09509404596292197,9.168861773204158
7,8.883151930279965,0.09176259765103083,8.974914534667162
8,8.626302470969318,0.08790843794560159,8.714210905722437
9,8.439894144892792,0.08743800197746583,8.52733214561547
10,8.28418930461401,0.08481474576432262,8.369004048520884
11,8.089586131965351,0.0814417050286885,8.171027838323237
12,7.873648412708075,0.07999311673329902,7.953641530733574
13,7.723790557495743,0.0791894010489804,7.802979953295519
14,7.641492325881963,0.07869560758389486,7.720187932857777
15,7.4710033839405945,0.07772918938706458,7.5487325731544015
16,7.248175936230164,0.07592745475519576,7.324103395019428
17,7.175443544849784,0.07492441333487855,7.250367959864248
18,7.061828753867902,0.07612503020257291,7.137953787773918
19,6.910347235354957,0.07348018785740033,6.98382742271734
20,6.72191584484427,0.07239259491916876,6.794308440384448
21,6.601607286473598,0.07111110721305354,6.672718394772974
