agg_iter,mAP,avgloss
0,67.67765453127753,3.7802557406999577
1,71.23093440189639,2.9553318012771888
2,74.96602909999369,2.7194443299241047
3,74.50725077802467,3.001208098231654
4,76.35528090109109,2.8130103846395187
5,74.62380812901314,3.0113751728008027
6,75.32619358322336,3.163968998556639
7,76.11679781394385,3.116304159731272
8,76.16562521345861,3.0302169394020653
9,77.20996739150188,3.0899736782105274
10,75.30278958800405,3.2723866731167424
11,77.10941935280225,3.22163800294631
12,76.93932625795881,3.413578168353306
13,76.95985460176698,3.3429262013502696
14,77.15918703446533,3.6082011947741828
15,77.50514704898978,3.3450037326101825
16,77.21976294257736,3.61981041649762
17,77.62699012398554,3.514023970634158
18,76.78936858397,3.831656234375041
19,77.03893557814776,3.597432290746754
20,77.62647718689537,3.503351251666196
21,77.19582929517951,3.578659573154001
22,77.32344287970517,3.6251393293092695
23,78.1227622137791,3.651684845546082
24,77.65267433679597,3.540379581875782
25,77.4765892150611,3.715422902207146
26,77.33684327782711,3.6092718066699563
27,77.51971284283584,3.639431230025321
28,77.20391613593527,3.5768265045193677
29,77.3364358032994,3.706432050003989
30,77.88373206052398,3.5540761309330096
31,78.22393477346054,3.6450245659038334
32,77.28273232390937,3.636604003131187
33,77.38692316631195,3.646313011991812
34,77.5653110002477,3.7119203352340504
35,77.74561352902033,3.6313767973645588
36,77.26835147855383,3.5525259372623803
37,77.45157091547642,3.539758172326967
38,77.61116271436725,3.689961912632009
39,77.57374087523804,3.6511300789208314
40,76.87454845205416,3.6921656031262424
41,77.86343490822875,3.583635235417993
42,76.3718252560736,3.8760253265783273
43,77.14021507420004,3.679416920495514
44,77.86346350361359,3.6990399869296793
45,77.59543378194681,3.6153554454244503
46,76.56187121745856,3.917206866859075
47,77.14320502265012,3.771537087014363
48,77.24043320743559,3.7244958207326153
49,78.21550819550748,3.6902329989013976
