epoch,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011363636702299118,-1.0,0.764419674873352,-1.0,0.07900289446115494,0.016949152573943138,-1.0,-1.0,0.06711714714765549,0.3846101462841034,-1.0,0.9753193259239197,-1.0,0.44160085916519165,34.25478744506836
1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.021276595070958138,-1.0,0.7409617900848389,-1.0,0.07159117609262466,0.032258063554763794,-1.0,-1.0,0.06086956337094307,0.4493712782859802,-1.0,0.9885384440422058,-1.0,0.42670437693595886,34.8946418762207
2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01149425283074379,-1.0,0.7426645755767822,-1.0,0.07567673921585083,0.0416666679084301,-1.0,-1.0,0.05908613279461861,0.48695120215415955,-1.0,0.9867196083068848,-1.0,0.35468894243240356,34.48685073852539
3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011363636702299118,-1.0,0.7638902068138123,-1.0,0.05044696852564812,0.05263157933950424,-1.0,-1.0,0.06975013017654419,0.5568992495536804,-1.0,0.9547070860862732,-1.0,0.4178619682788849,35.96938705444336
4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.019607843831181526,-1.0,0.8162935972213745,-1.0,0.05082544684410095,0.011627906933426857,-1.0,-1.0,0.05904995650053024,0.4361688196659088,-1.0,0.9581528306007385,-1.0,0.79781574010849,39.36927795410156
5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01149425283074379,-1.0,0.6875789761543274,-1.0,0.20268721878528595,0.5,-1.0,-1.0,0.2990787923336029,0.49763476848602295,-1.0,0.9753080606460571,-1.0,0.5809980034828186,46.93474578857422
6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.016129031777381897,-1.0,0.7365779876708984,-1.0,0.062303267419338226,0.016393441706895828,-1.0,-1.0,0.42017662525177,0.5745581388473511,-1.0,0.9648778438568115,-1.0,0.6554716229438782,43.08109664916992
7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01123595517128706,-1.0,0.7906481623649597,-1.0,0.21388471126556396,0.02777777798473835,-1.0,-1.0,0.1409081071615219,0.43284133076667786,-1.0,0.9894028306007385,-1.0,0.5784344673156738,39.81416702270508
8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.032258063554763794,-1.0,0.7309572100639343,-1.0,0.08060535043478012,0.01315789483487606,-1.0,-1.0,0.15860964357852936,0.6466825604438782,-1.0,0.9848245978355408,-1.0,0.5420683026313782,39.86454772949219
9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.017241379246115685,-1.0,0.6945348381996155,-1.0,0.12511882185935974,0.0357142873108387,-1.0,-1.0,0.1488095223903656,0.6818557381629944,-1.0,0.966641366481781,-1.0,0.5466408133506775,40.20695877075195
10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.016129031777381897,-1.0,0.7534694671630859,-1.0,0.11683215200901031,0.0416666679084301,-1.0,-1.0,0.648809552192688,0.62645423412323,-1.0,0.9744394421577454,-1.0,0.6246300339698792,47.53038024902344
11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.014925372786819935,-1.0,0.8155267238616943,-1.0,0.10497179627418518,0.01666666753590107,-1.0,-1.0,0.44479167461395264,0.7462977766990662,-1.0,0.9297246932983398,-1.0,0.6296219229698181,46.28158187866211
12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.015384615398943424,-1.0,0.6818944811820984,-1.0,0.23989899456501007,0.10000000149011612,-1.0,-1.0,0.5689560174942017,0.5462100505828857,-1.0,0.9899890422821045,-1.0,0.6987913846969604,48.01405715942383
13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.016129031777381897,-1.0,0.7267432808876038,-1.0,0.07349217683076859,0.013888888992369175,-1.0,-1.0,0.3658730089664459,0.5030102729797363,-1.0,0.9852561950683594,-1.0,0.702306866645813,42.33374786376953
14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.011904762126505375,-1.0,0.7620017528533936,-1.0,0.06367593258619308,0.01666666753590107,-1.0,-1.0,0.3031832277774811,0.42377424240112305,-1.0,0.9874886870384216,-1.0,0.5582852959632874,39.08725738525391
15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.012048192322254181,-1.0,0.7114779353141785,-1.0,0.08816362172365189,0.0555555559694767,-1.0,-1.0,0.6499999761581421,0.4551440179347992,-1.0,0.990821123123169,-1.0,0.6493000388145447,45.1563835144043
16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.014084506779909134,-1.0,0.7705917358398438,-1.0,0.1313997060060501,0.02083333395421505,-1.0,-1.0,0.2765030860900879,0.449918657541275,-1.0,0.9894325733184814,-1.0,0.6919448375701904,41.80885314941406
17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01515151560306549,-1.0,0.8243701457977295,-1.0,0.13114114105701447,0.019607843831181526,-1.0,-1.0,0.09457582235336304,0.6124297380447388,-1.0,0.9942817091941833,-1.0,0.6001629829406738,41.14651107788086
18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.05263157933950424,-1.0,0.8315761089324951,-1.0,0.2108946591615677,0.014285714365541935,-1.0,-1.0,0.3683791756629944,0.6580926775932312,-1.0,0.9978057146072388,-1.0,0.6777583360671997,47.64279556274414
19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.06666667014360428,-1.0,0.8616508841514587,-1.0,0.3519560694694519,0.125,-1.0,-1.0,0.6365545988082886,0.5989359021186829,-1.0,0.9778309464454651,-1.0,0.7028362154960632,54.01789093017578
20,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.021739130839705467,-1.0,0.7625548839569092,-1.0,0.08561372011899948,0.03125,-1.0,-1.0,0.15875811874866486,0.5723469853401184,-1.0,0.9786410331726074,-1.0,0.46120578050613403,38.40137100219727
21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.014925372786819935,-1.0,0.8383188843727112,-1.0,0.11581383645534515,0.016949152573943138,-1.0,-1.0,0.3550724685192108,0.5474976301193237,-1.0,0.9928509593009949,-1.0,0.4885236918926239,42.1244010925293
22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.014705882407724857,-1.0,0.8180754780769348,-1.0,0.056253429502248764,0.01515151560306549,-1.0,-1.0,0.22950871288776398,0.4525498151779175,-1.0,0.9783618450164795,-1.0,0.6459402441978455,40.1318359375
23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.032258063554763794,-1.0,0.8026522994041443,-1.0,0.12261904776096344,0.032258063554763794,-1.0,-1.0,0.33430126309394836,0.560701847076416,-1.0,0.989638090133667,-1.0,0.7320783138275146,45.081336975097656
