agg_iter,mAP,avgloss
0,83.84933502054147,3.921058676483266
1,88.44103867639873,3.652898948326137
2,89.54149350052322,3.407351045607211
3,89.85120688815051,3.70102524066426
4,90.19066600917557,4.076669781700453
5,89.73316338865897,3.9951670704197713
6,90.45062102007785,4.228069644989781
7,89.93747508761365,4.221013844419177
8,89.71723969428513,4.8191762085207035
9,89.32276062517198,4.628739965827946
10,90.29330376278875,4.762015895670266
11,89.96117796828423,4.993447899889121
12,90.37007389742323,4.984545646403781
13,90.1137484229032,5.252407399626876
14,90.35881546742186,5.284168627010519
15,90.10368396574046,5.393978893316658
16,90.00681042599835,5.496548666874726
17,89.68642481261683,5.800407350478954
18,89.88743456336367,5.599989998139643
19,89.99802874319806,5.794596946311272
20,89.9030428223923,6.374111081060672
21,89.51460216022066,5.962744518295617
22,89.67794540289562,6.031657720695204
23,89.53158993436486,6.051603953454494
24,89.44587125837197,6.101837638077241
25,89.85454239747263,6.2403603896316175
26,89.6923742300021,6.3103660897638605
27,89.35888936490599,6.525334134907746
28,89.35151415893213,6.4485200179384465
29,89.4411090888132,6.414441651038548
30,89.47461741471619,6.654593673853984
31,89.67568367261703,6.4269769856807715
32,89.51772747979958,6.787501126388885
33,89.54301652544821,6.9736100161110315
34,89.66415681993145,6.846998539959622
35,89.63670479297352,6.729085887368038
36,89.47982900448604,6.9482791580598136
37,89.56664084360476,7.120482966060508
38,89.49805527251058,7.190497554222665
39,89.43594896967029,7.124185039665787
40,89.41753537344185,7.302578752756541
41,89.44437944377594,7.314084742517126
42,89.40797706060461,7.445553509192012
43,89.26778330409914,7.4504819310077535
44,89.57193564949957,7.275511427221692
45,89.40608609743258,7.504083914841782
46,89.39634619023695,7.496693535034754
47,89.48628619225813,7.573661719527669
48,89.39844964978414,7.7919712710384825
49,89.6696682018188,7.5752292330058015
50,89.37792884325748,7.855586660864802
