agg_iter,OP,OR,OF1,CP,CR,CF1,OP_3,OR_3,OF1_3,CP_3,CR_3,CF1_3,map,loss
0,0.6597327499651038,0.6646107114990117,0.6558425612910834,0.663584752717863,0.6042066885241728,0.6279113761894434,0.7597889485064158,0.5660696813977766,0.6474378391710575,0.736755860868262,0.5148404326887207,0.6046498075708265,67.23208239155922,0.10435181380991365
1,0.7228234547260919,0.6386645339204895,0.6741715752938158,0.7032269361444566,0.5773080756262217,0.6306350162927665,0.8005918905023849,0.5555888979483532,0.654898743084885,0.75772761740971,0.5008093449834623,0.601650486073214,67.77349469071086,0.09519130327082027
2,0.7305584377812256,0.6683554310505241,0.6953899088773241,0.7128760084336911,0.6124989275708833,0.6561190633562529,0.8115172095961887,0.5816197475348717,0.6769406373150222,0.76965940398697,0.534706749806785,0.6299274472094814,70.48187978158906,0.09179976032944645
3,0.7417476314841326,0.6772363333054484,0.7053523486540481,0.7244918297762757,0.6284277321454695,0.6711819495166379,0.8211984197345721,0.5900278738034505,0.6860817652187448,0.7803734585256082,0.5495036021689949,0.6441960164242272,71.97967199330361,0.08971610915804663
4,0.7449343944654012,0.692551197364458,0.7160100728755291,0.7283403328801229,0.6450233485887623,0.682630025512468,0.8279803012403666,0.6004442895199282,0.6956389368950727,0.7859307461712685,0.5610323338479214,0.6541607725014404,72.99206739040217,0.08788574588023257
5,0.7529074117990542,0.6927482075567798,0.7197724102640342,0.7346547916242867,0.648894948205795,0.6875427956272667,0.8343857498248392,0.6028013467781999,0.6994389733643536,0.7926311708846127,0.5672870727966075,0.6606623316302364,73.79673771974998,0.0868978277411913
6,0.7754093369454782,0.6853656751193836,0.7253521276151251,0.7506319593432457,0.6425075951285021,0.6907987184231024,0.8470374166604572,0.6023873832131982,0.7036073056961567,0.8021617214204371,0.5679007565678602,0.6644936102251906,74.37831083598489,0.08512238592820881
7,0.7780735427837702,0.6897988549242651,0.7295146670680644,0.7566754916168796,0.6492850247865563,0.6973307889399228,0.8499553068680623,0.6052230851949917,0.7066139347304626,0.8082431839885962,0.5725657087029754,0.6697104298115518,74.92102079521925,0.0840873967960457
8,0.7735708452903848,0.6987581010712796,0.7328301082443702,0.7548991063041623,0.6591442493803856,0.7025783832171042,0.8480080421450691,0.6114628064716432,0.7101906383403089,0.8066185623667151,0.5801149460401605,0.67445432019906,75.32000422528213,0.08384158414513129
9,0.7754862696466847,0.6999165140107988,0.7342525529134458,0.7576555380235446,0.6609496932660562,0.7046744192268878,0.8492686039569713,0.6126651152991807,0.7114099159293072,0.8078474504459348,0.5816776845468765,0.6757994979044029,75.65940316259159,0.08344717993910546
10,0.783668184763035,0.6995199844685304,0.7379559094807757,0.7610684510391773,0.6617777436790878,0.7069067150138496,0.8547998257229424,0.6143335149710396,0.7145372240106616,0.8119568254167037,0.5855047303185561,0.6799531648878991,75.94615042429113,0.08251978086304726
11,0.781611990091634,0.703587522719473,0.739666797035226,0.7610061218443267,0.6665463163001664,0.7098777808255725,0.855730869367908,0.6170139067893811,0.7168406203720559,0.8161485773971229,0.5876697989564685,0.6830275897764866,76.24418291085789,0.08192414282781006
12,0.7865542552246886,0.7040260809034278,0.7415553541728646,0.766120065747336,0.6676069393357641,0.7124899730834241,0.8586202541406183,0.6181914066151519,0.7185439916005927,0.8193062633428015,0.5897581249200394,0.6855405579545905,76.50922459301715,0.08151164201602767
13,0.7827259473014226,0.7091354298141542,0.7431243651862094,0.7658981352749136,0.6704186080668987,0.7138424315910569,0.8574473771614927,0.6202373377665789,0.7194885279153495,0.8189767737013787,0.5905325506902027,0.6857212609932252,76.71542990370135,0.08147679897370722
14,0.7871197078364885,0.7078443322276977,0.7431602180504502,0.7651245220173338,0.6721454000385269,0.71367314810099,0.8613597176400205,0.6195215828290467,0.7201095065344848,0.8198736496898961,0.5930092566567302,0.6875271816538895,76.97621280411558,0.08117544177606108
15,0.7798661400767108,0.716132488592553,0.7455297557780375,0.7655177436797168,0.6801470699856915,0.7191184521411029,0.856471105351613,0.6246235353908948,0.7220895561246836,0.8182080791985276,0.5982956190447061,0.6906915569051768,77.20147819280488,0.08111009885394516
16,0.7991855761697941,0.7054527176519954,0.7487503559004707,0.7822502219048606,0.6673281122714515,0.7194369285758901,0.8656874543373003,0.6215278278503626,0.723366069139689,0.8315659190034344,0.5924497757102294,0.6915089327155232,77.30329460601955,0.079720163416183
17,0.7914698788449297,0.7133696916447968,0.7495796593892493,0.7770619508531111,0.677931370962427,0.7232071592843268,0.8633894207643222,0.6252304720048464,0.7250643284047306,0.828852266106,0.5988159015087814,0.6949082860890314,77.5403230089592,0.07965512012182571
