epoch,mAP,overall_loss
0,68.33500671386719,7.4041873799115665
1,79.7532730102539,5.7979010513430715
2,84.75064086914062,5.04206282150781
3,86.53656005859375,4.721784563867504
4,89.83283996582031,4.0533442831277915
5,91.08761596679688,3.766549957729841
6,91.66773223876953,3.6056046790302956
7,91.87346649169922,3.5233237727136593
8,94.00650787353516,2.939512285262114
9,95.07681274414062,2.714823612571664
10,95.29232788085938,2.601453623560104
11,95.5222396850586,2.607462046615127
12,96.38463592529297,2.280919532892821
13,96.18712615966797,2.3528956170216935
14,96.58001708984375,2.13859856506437
15,97.10637664794922,2.06658541152818
16,97.63787841796875,1.8718923573820172
17,97.83528137207031,1.6988485631632253
18,97.59918212890625,1.807501886054482
19,97.83661651611328,1.6568801641302895
20,98.03595733642578,1.605002312873188
21,98.5810775756836,1.3341346382655748
22,98.49700927734375,1.4164654152445029
23,98.58658599853516,1.336595636339602
24,98.91773986816406,1.1765287494541692
25,98.52509307861328,1.2781451733718665
26,98.90306854248047,1.219319488090003
27,98.80998992919922,1.2049992703919215
28,98.93840789794922,1.0809348175583051
29,99.07086944580078,1.0461265264939488
30,99.28248596191406,0.9522051930869281
31,99.15824127197266,1.0475112203014212
32,99.3122787475586,0.8794837781358279
33,99.3228759765625,0.866075514549307
34,99.23477172851562,0.9022186602487932
35,99.24928283691406,0.8500018961711631
36,99.40718078613281,0.8156866943189716
37,99.50205993652344,0.7599377657422944
38,99.45960235595703,0.7374650633967036
39,99.54584503173828,0.7890503010794697
40,99.51353454589844,0.7156148331824911
41,99.62800598144531,0.6451435864189589
42,99.55811309814453,0.6770965236051634
43,99.60685729980469,0.5800369630964027
44,99.66390991210938,0.6366822689219283
45,99.701416015625,0.5450889416506169
46,99.62652587890625,0.6227889673240682
47,99.6556167602539,0.60954909219749
48,99.71038055419922,0.5190327587772173
49,99.71300506591797,0.5689023872204946
50,99.73304748535156,0.5388351573514568
51,99.78251647949219,0.501316063458287
52,99.8311538696289,0.40835698028713
53,99.75511169433594,0.4846330005516697
54,99.77413177490234,0.446170685611836
55,99.81663513183594,0.4466609184029063
56,99.850830078125,0.4135326254330638
57,99.80921936035156,0.43914686864238556
58,99.81812286376953,0.40365861048706864
59,99.85108184814453,0.37032248896282177
60,99.82598876953125,0.4127261053647086
61,99.84046936035156,0.38149651260265527
62,99.84581756591797,0.4186885778358055
63,99.82284545898438,0.42780509699869057
64,99.89202880859375,0.3333278100282835
65,99.86813354492188,0.32258942354608106
66,99.82037353515625,0.37013272675632974
67,99.88107299804688,0.31373842094197346
68,99.87080383300781,0.34671990132586483
69,99.9198226928711,0.28086896363435593
70,99.83364868164062,0.3653050150973194
71,99.92036437988281,0.28696837741326986
72,99.89816284179688,0.27614888248071784
73,99.9234390258789,0.2765049258143846
74,99.88668823242188,0.2866345963746905
75,99.91561126708984,0.24945902136597572
76,99.91377258300781,0.27189296815656366
77,99.9683837890625,0.22784700179279405
78,99.94505310058594,0.2347205584683091
79,99.91505432128906,0.2729566431039447
80,99.94184112548828,0.2562956793166565
81,99.9405746459961,0.22027549473354036
82,99.93051147460938,0.2257973279783905
83,99.92192077636719,0.23149985687816052
84,99.9696273803711,0.1873555453084011
85,99.9468994140625,0.20267939805320295
86,99.95812225341797,0.19269556849297645
87,99.96263122558594,0.19308212554402224
88,99.95652770996094,0.17840492202275524
89,99.94688415527344,0.1935977000259084
90,99.92950439453125,0.19942217325316725
91,99.9555435180664,0.1993413866278618
92,99.96560668945312,0.1760191721038948
93,99.94850158691406,0.19082194464727192
94,99.95191955566406,0.17339339023935427
95,99.9614028930664,0.1786834350984098
96,99.97671508789062,0.16362282204074896
97,99.97636413574219,0.16289540488723073
98,99.95897674560547,0.18015156621738593
99,99.95943450927734,0.1501103761867587
100,99.9637451171875,0.16031276045461326
101,99.96980285644531,0.16366079286434645
102,99.95783233642578,0.1724221156547603
103,99.96410369873047,0.16584152296793564
104,99.96461486816406,0.14095456807974555
105,99.96663665771484,0.16666722765528152
106,99.96024322509766,0.2242162471245148
107,99.97447204589844,0.1507000621780511
108,99.97693634033203,0.16828412341141516
109,99.9803695678711,0.1471673336999025
110,99.96959686279297,0.1433532793333862
111,99.97730255126953,0.14176644934135593
112,99.96925354003906,0.14087046278767154
113,99.9701156616211,0.1355887927276667
114,99.98041534423828,0.13707680554283502
115,99.95086669921875,0.13739273251660808
116,99.97665405273438,0.13357457762587926
117,99.98486328125,0.12361271808646682
118,99.97264862060547,0.14077235184109396
119,99.97138977050781,0.12527190864448565
120,99.96917724609375,0.14881128559158519
121,99.98577880859375,0.13436672033590935
122,99.95748138427734,0.16369248253777666
123,99.9873275756836,0.11663176394399029
124,99.97987365722656,0.11453768171929234
125,99.98208618164062,0.1236508242128508
126,99.97341918945312,0.11386717124912565
127,99.9780502319336,0.130049692603903
128,99.97245025634766,0.12454536220998363
129,99.98968505859375,0.12158498673771652
130,99.9942626953125,0.09093973118932185
131,99.98486328125,0.10396362888930945
132,99.98160552978516,0.10555501309007975
133,99.98565673828125,0.1112017160224121
134,99.97869873046875,0.1282363499362948
135,99.97280883789062,0.10478788800350741
136,99.9922103881836,0.09853413022198679
137,99.96725463867188,0.11983244644797855
138,99.97909545898438,0.10702276684207332
