agg_iter,mAP,avgloss
0,69.80489550059646,117.25326526579383
1,69.41698767737721,114.39210305661129
2,69.3232553918942,116.57516579802463
3,39.60466028704902,134.67610326134337
4,49.84174154276527,128.6319635151391
5,50.49514504704544,128.5200260645792
6,50.47768074053816,127.5263511815503
7,53.83259935007579,127.37299407240795
8,30.884887253674187,144.78729854680415
