epoch,mAP,asym_loss
0,29.90630340576172,1.2589337253943085
1,31.322738647460938,0.147618356347084
2,29.3918399810791,0.14449081253260376
3,31.040498733520508,0.13000746853649617
4,39.23415756225586,0.27111581079661845
5,41.74129867553711,0.08888889253139497
6,38.64796829223633,0.09006375623866916
7,39.9842643737793,0.07777804592624307
8,41.103729248046875,0.25219904929399495
9,41.73951721191406,0.0831138233654201
10,40.962432861328125,0.08146707406267524
11,49.463157653808594,0.06351466313935816
12,42.218467712402344,0.2640296213328838
13,43.51115417480469,0.08209171202033759
14,43.42131042480469,0.06604335671290754
15,43.48481750488281,0.06300676465034487
16,46.729103088378906,0.2827723525464535
17,43.84981918334961,0.07790566440671681
18,42.668853759765625,0.06996226906776427
19,41.67592239379883,0.06804876420646906
20,41.458465576171875,0.28210821673274045
21,57.80537796020508,0.06458022026345134
22,42.96100997924805,0.06904201135039328
23,42.4478759765625,0.06451216069981457
24,47.954795837402344,0.29675342291593554
25,44.018333435058594,0.07949478710070251
26,49.013587951660156,0.06732004666700958
27,43.07075119018555,0.06507225390523672
28,41.594276428222656,0.3271275851875544
29,42.802085876464844,0.0784857941791415
30,56.12718963623047,0.0668094557709992
31,42.321041107177734,0.06256672283634541
32,45.09855651855469,0.32887164428830157
33,56.756168365478516,0.07915294412523508
34,56.442325592041016,0.06888603181578219
35,42.62832260131836,0.06672139465808871
36,43.478050231933594,0.3386088967323303
37,44.559078216552734,0.0873133477754891
38,48.46540451049805,0.06453106375411152
39,46.678871154785156,0.06107041919603944
40,59.747589111328125,0.3774967268109321
41,46.01936340332031,0.102648538723588
42,59.00008010864258,0.06374270841479303
43,62.575225830078125,0.053697056043893104
44,43.20216369628906,0.38584844022989273
45,56.07844161987305,0.09860387481749058
46,46.18141174316406,0.06058099744841457
47,43.89464569091797,0.07168344995006919
48,56.334842681884766,0.3802671253681183
49,46.47476577758789,0.1127509931102395
50,54.739593505859375,0.06139058582484723
51,65.6257095336914,0.05900043351575732
52,46.175010681152344,0.39344171807169914
53,57.0777702331543,0.14023985266685485
54,43.83363723754883,0.07820059405639769
55,48.36237335205078,0.06150212679058314
56,43.498836517333984,0.41878385916352273
57,41.738075256347656,0.17183416243642569
58,65.20394897460938,0.0705277849920094
59,45.12049865722656,0.05979446307756007
60,47.41957092285156,0.4250371776521206
61,43.49403381347656,0.17948933131992814
62,56.86159133911133,0.08135567158460617
63,46.392295837402344,0.06801751526072622
64,47.06089782714844,0.4279438592493534
65,52.22520065307617,0.1793815899640322
66,48.821067810058594,0.09374147225171327
67,45.675018310546875,0.0737226421944797
68,44.06380081176758,0.42792706936597824
69,41.83910369873047,0.21527515426278113
70,50.25727844238281,0.09361071921885014
71,46.2915153503418,0.068378287833184
72,47.055442810058594,0.4445910811424255
73,48.006351470947266,0.23092824369668957
74,56.80281448364258,0.10303656496107577
75,71.40226745605469,0.07566081229597328
76,57.25532150268555,0.46161596029996876
77,55.838809967041016,0.25584027543663973
78,53.29111862182617,0.11958135142922402
79,43.287723541259766,0.08454725667834281
80,50.75792694091797,0.45140273720026014
81,58.08022689819336,0.2699746668338776
82,49.05266571044922,0.14257061630487441
83,57.31568908691406,0.09574717245995999
84,43.31692123413086,0.45528301149606704
85,61.66172790527344,0.2602137513458729
86,45.13178634643555,0.1566642124205828
87,57.932533264160156,0.08960897382348777
88,43.847259521484375,0.46124287843704226
89,60.73722839355469,0.30039901658892637
90,57.44816589355469,0.17563286833465103
91,43.04596710205078,0.12005006279796362
92,55.567447662353516,0.480384786427021
93,57.36948776245117,0.2954817667603492
94,43.28774642944336,0.1962982900440693
95,57.135169982910156,0.11918509639799596
96,56.38173294067383,0.4590872898697853
97,44.81884002685547,0.31516623646020886
98,63.74317932128906,0.209917626529932
99,50.881874084472656,0.12115703448653221
100,49.467342376708984,0.4796386465430261
101,45.98838424682617,0.337851769477129
102,46.25019454956055,0.25293044894933703
103,44.455223083496094,0.1642726730555296
104,44.69929504394531,0.4692773237824441
105,59.52862548828125,0.3508704259991646
106,49.20408630371094,0.24521649777889248
107,43.810489654541016,0.17538404837250707
108,58.194129943847656,0.47977383881807323
109,58.26756286621094,0.3537280187010765
110,42.668922424316406,0.2833489656448364
111,44.91900634765625,0.19703275188803673
112,54.68991470336914,0.4776126369833946
113,53.52667999267578,0.37844026088714594
114,42.516563415527344,0.2959599360823631
115,61.88300323486328,0.2107989713549614
116,46.52629470825195,0.48009131997823723
117,58.075340270996094,0.3872851863503456
118,57.69983673095703,0.29926711171865467
119,44.78123092651367,0.227709586173296
120,43.88080596923828,0.49407059997320163
121,43.934539794921875,0.4148973390460014
122,56.46347427368164,0.3276768431067467
123,56.69752502441406,0.2622244529426097
