epoch,obj_loss,reg_loss,overall_loss
0,0.7769734859466553,0.12168727815151215,0.8986607789993286
0,0.7044256627559662,0.12168854847550392,0.8261142075061798
0,0.6137081185976664,0.12169056137402852,0.7353986700375875
0,0.5312353149056435,0.12169332429766655,0.6529286354780197
0,0.46562108397483826,0.12169675976037979,0.587317842245102
0,0.41648315141598385,0.12170073141654332,0.5381838828325272
0,0.3811665156057903,0.12170508397477013,0.5028715985161918
0,0.35218393988907337,0.12170967739075422,0.473893616348505
0,0.3313114494085312,0.12171440985467699,0.4530258576075236
0,0.31490671038627627,0.1217191830277443,0.43662589192390444
1,0.1359030157327652,0.12177137285470963,0.2576743960380554
1,0.14432459324598312,0.12177568674087524,0.26610028743743896
1,0.14421974122524261,0.12177975972493489,0.26599950591723126
1,0.1475318819284439,0.12178359553217888,0.2693154811859131
1,0.1485105961561203,0.1217872068285942,0.2702978074550629
1,0.14837638785441717,0.12179059659441312,0.2701669881741206
1,0.14948822345052448,0.12179376929998398,0.2712819959436144
1,0.14800300262868404,0.1217967364937067,0.26979974284768105
1,0.149365848965115,0.1217995145254665,0.27116536762979293
1,0.15014664381742476,0.12180210873484612,0.2719487577676773
2,0.13497069478034973,0.12182867527008057,0.2567993700504303
2,0.14121589064598083,0.12183013558387756,0.2630460262298584
2,0.1395739565292994,0.12183146923780441,0.2614054282506307
2,0.14151591807603836,0.1218326948583126,0.26334861665964127
2,0.14267192780971527,0.1218338131904602,0.2645057439804077
2,0.14331680536270142,0.12183482696612676,0.26515163481235504
2,0.1441192009619304,0.1218357394848551,0.2659549415111542
2,0.14397429302334785,0.12183655891567469,0.26581085100769997
2,0.14520367483297983,0.12183729062477748,0.267040964629915
2,0.144863922894001,0.12183793857693673,0.2667018622159958
3,0.13124670088291168,0.12184422463178635,0.25309091806411743
3,0.1396256610751152,0.12184438481926918,0.2614700496196747
3,0.1374289890130361,0.12184449036916097,0.2592734793821971
3,0.13709862530231476,0.12184455618262291,0.25894317775964737
3,0.13847356736660005,0.121844582259655,0.2603181481361389
3,0.13772393266359967,0.1218445673584938,0.2595684975385666
3,0.13831198854105814,0.12184451733316694,0.26015650374548777
3,0.13788362592458725,0.12184443045407534,0.25972805544734
3,0.1386606146891912,0.12184431238306893,0.26050492458873326
3,0.13854003846645357,0.12184416428208351,0.2603841990232468
4,0.12344064563512802,0.12184223532676697,0.24528288841247559
4,0.13063084706664085,0.12184193357825279,0.25247278809547424
