epoch,obj_loss,reg_loss,overall_loss
0,0.82569819688797,0.1217125728726387,0.9474107623100281
0,0.7436029016971588,0.12171384692192078,0.8653167486190796
0,0.6460579335689545,0.12171587844689687,0.7677738070487976
0,0.5570256114006042,0.12171870097517967,0.6787443086504936
0,0.4845847517251968,0.1217222347855568,0.6063069820404052
0,0.4297135050098101,0.12172633782029152,0.5514398415883381
0,0.3902362776654107,0.12173085553305489,0.5119671310697282
0,0.3628286961466074,0.12173563800752163,0.484564334154129
1,0.18140175938606262,0.1217799112200737,0.3031816780567169
1,0.1705605760216713,0.1217849887907505,0.2923455685377121
1,0.16796751817067465,0.1217898428440094,0.289757361014684
1,0.17100371047854424,0.1217944510281086,0.29279816150665283
1,0.16958666741847991,0.12179879993200302,0.29138546586036684
1,0.16475675255060196,0.12180289253592491,0.28655964632829034
1,0.16306056720869883,0.12180674288954053,0.2848673122269767
1,0.16504623740911484,0.12181035801768303,0.28685659915208817
2,0.18478251993656158,0.12184078246355057,0.30662330985069275
2,0.17269892245531082,0.12184300273656845,0.2945419251918793
2,0.16727599501609802,0.12184504171212514,0.28912103176116943
2,0.16703854501247406,0.12184691987931728,0.2888854593038559
2,0.16399340629577636,0.12184863835573197,0.2858420372009277
2,0.1582431321342786,0.12185021365682284,0.28009334206581116
2,0.15630902775696345,0.12185166563306536,0.2781606912612915
2,0.15719779022037983,0.1218529986217618,0.2790507860481739
3,0.16781991720199585,0.1218639686703682,0.28968387842178345
3,0.15713383257389069,0.12186462432146072,0.2789984494447708
3,0.15320104360580444,0.12186520795027415,0.27506624658902484
3,0.1529204472899437,0.12186572700738907,0.27478616684675217
3,0.15178701877593995,0.12186617702245713,0.2736531913280487
3,0.14750791092713675,0.1218665639559428,0.2693744699160258
3,0.14624713361263275,0.12186690313475473,0.26811403036117554
3,0.1464781854301691,0.12186719290912151,0.26834537088871
4,0.1522422432899475,0.12186934053897858,0.2741115689277649
4,0.1446901261806488,0.12186932563781738,0.2665594518184662
4,0.14398298660914102,0.12186928590138753,0.26585227251052856
4,0.1452353335916996,0.12186921201646328,0.26710454374551773
4,0.14310810565948487,0.12186909914016723,0.2649772047996521
4,0.13949840391675633,0.12186896180113156,0.2613673657178879
4,0.1380183579666274,0.12186879877533231,0.25988715461322237
4,0.13829919416457415,0.12186861597001553,0.26016780734062195
5,0.1484978348016739,0.12186676263809204,0.27036458253860474
5,0.13909444212913513,0.12186643853783607,0.2609608769416809
5,0.13680733243624368,0.12186610450347264,0.25867342948913574
5,0.13614199310541153,0.1218657586723566,0.258007749915123
5,0.1350913316011429,0.12186540514230729,0.2569567322731018
5,0.1312613847355048,0.12186504403750102,0.2531264250477155
5,0.13032447333846775,0.12186468286173685,0.2521891530070986
5,0.13101704884320498,0.12186431977897882,0.2528813648968935
6,0.14391155540943146,0.12186100333929062,0.2657725512981415
6,0.13666429370641708,0.12186059355735779,0.2585248798131943
6,0.1336483508348465,0.12186016887426376,0.25550851225852966
6,0.1333182491362095,0.12185974232852459,0.25517798215150833
6,0.13192313015460969,0.12185930907726288,0.2537824332714081
6,0.128385029733181,0.12185886626442273,0.2502438922723135
6,0.1271709544318063,0.12185842650277273,0.24902937667710442
6,0.12803585454821587,0.12185798492282629,0.24989383667707446
7,0.140790194272995,0.12185396999120712,0.2626441717147827
7,0.13165374100208282,0.12185347452759743,0.25350721925497055
7,0.12828584760427475,0.1218529815475146,0.2501388341188431
7,0.12861881591379642,0.12185248546302319,0.2504713051021099
7,0.12656759470701218,0.12185198664665223,0.24841958582401275
7,0.1236211322247982,0.12185148770610492,0.24547262241442996
7,0.12330507274184908,0.12185099827391761,0.245156073144504
7,0.12410048488527536,0.1218505147844553,0.2459510024636984
8,0.13110142946243286,0.12184619158506393,0.2529476284980774
8,0.12585154548287392,0.12184570357203484,0.24769724905490875
8,0.12325742095708847,0.12184521804253261,0.24510263899962106
8,0.12479249946773052,0.12184473872184753,0.2466372363269329
8,0.12452865689992905,0.12184425890445709,0.24637291431427003
8,0.12141428763667743,0.12184377759695053,0.24325806399186453
8,0.12078964603798731,0.12184329969542367,0.2426329446690423
8,0.1212824210524559,0.12184282764792442,0.24312524683773518
9,0.12955671548843384,0.12183859944343567,0.2513953149318695
9,0.12093902006745338,0.12183813005685806,0.24277715384960175
9,0.12073387205600739,0.12183765818675359,0.24257153272628784
9,0.12025455571711063,0.1218371819704771,0.24209173768758774
9,0.11914958506822586,0.12183670550584794,0.24098629057407378
9,0.1172362503906091,0.12183622767527899,0.23907247930765152
9,0.11650624019759041,0.12183575651475362,0.2383419977767127
9,0.11743832286447287,0.12183529324829578,0.23927361704409122
10,0.2712952196598053,0.10743506997823715,0.37873029708862305
10,0.25463464856147766,0.10743466392159462,0.362069308757782
10,0.23600216706593832,0.10743439942598343,0.3434365590413411
10,0.21924543380737305,0.10743433237075806,0.3266797587275505
10,0.20317689776420594,0.10743446350097656,0.310611355304718
10,0.19161157310009003,0.10743475457032521,0.2990463227033615
10,0.18593048197882517,0.10743514129093715,0.2933656190122877
10,0.18515734933316708,0.10743555054068565,0.2925928942859173
11,0.18252228200435638,0.10743892937898636,0.28996121883392334
11,0.1736421212553978,0.10743894428014755,0.28108106553554535
11,0.17257980505625406,0.10743882258733113,0.2800186276435852
11,0.17062115296721458,0.10743858106434345,0.2780597358942032
11,0.16806088984012604,0.10743823498487473,0.27549912929534914
11,0.1625128611922264,0.10743780558307967,0.2699506705005964
11,0.1598427551133292,0.10743732111794609,0.2672800783600126
11,0.15893879160284996,0.10743679944425821,0.26637559197843075
12,0.15531772375106812,0.10743187367916107,0.2627496123313904
12,0.14630325138568878,0.10743124410510063,0.2537344992160797
12,0.14140463372071585,0.10743064681688945,0.24883528550465903
12,0.14039647579193115,0.10743008553981781,0.24782656505703926
12,0.13904037475585937,0.10742956548929214,0.24646994173526765
12,0.1352189468840758,0.10742908343672752,0.2426480328043302
12,0.13422949292830058,0.10742865183523723,0.24165814689227513
12,0.13479454908519983,0.10742826014757156,0.24222281202673912
13,0.14109545946121216,0.10742499679327011,0.24852046370506287
13,0.1334090530872345,0.10742472857236862,0.24083378911018372
13,0.12891390671332678,0.107424462834994,0.23633837699890137
13,0.12894106097519398,0.10742419399321079,0.23636525869369507
13,0.12745910733938218,0.10742391049861907,0.23488302230834962
13,0.12381307408213615,0.10742360601822534,0.23123668382565182
13,0.1232367434671947,0.10742329167468206,0.23066003833498275
13,0.12415779568254948,0.10742296557873487,0.23158076405525208
14,0.1274605095386505,0.10741987079381943,0.23488038778305054
