epoch,mAP,train_loss
0,78.4057388305664,1.7504462495446205
1,86.09798431396484,0.6736227869987488
2,85.50785064697266,0.6063014790415764
3,83.73133850097656,0.6874670501798392
4,85.08386993408203,1.4134428977966307
5,91.93819427490234,0.5925989240407944
6,95.17390441894531,0.4761504478752613
7,91.31969451904297,0.5574720665812491
8,86.87508392333984,1.293807888031006
9,84.22041320800781,0.6861792474985121
10,93.71521759033203,0.5069696292281151
11,94.28097534179688,0.4933475047349929
12,90.48100280761719,1.339075163006783
13,87.57197570800781,0.6782990306615829
14,94.38856506347656,0.5115201398730277
15,92.72040557861328,0.5005191545933485
16,86.90347290039062,1.4116940557956694
17,90.17768859863281,0.6113343954086303
18,96.74584197998047,0.4006390858441591
19,96.43811798095703,0.415069879218936
20,87.76660919189453,1.4611951977014541
21,92.00402069091797,0.5350594975054265
22,92.58238983154297,0.4978983025997877
23,93.94762420654297,0.4349266134202481
24,88.6640625,1.4938760176301005
25,86.79678344726562,0.6599412307143211
26,91.32351684570312,0.5678660668432712
27,91.11377716064453,0.549290741980076
28,89.32646942138672,1.6493337720632555
29,94.96673583984375,0.5021772034466268
30,90.54659271240234,0.6399842873215675
31,96.04210662841797,0.4189853616058827
32,85.8045883178711,1.7324690878391265
33,92.13468170166016,0.5456610821187496
34,95.66722106933594,0.44520259127020834
35,95.22493743896484,0.4541770678013564
36,92.45712280273438,1.7757012456655503
37,92.91824340820312,0.6441942006349564
38,93.33952331542969,0.5711895853281022
39,95.79227447509766,0.4121213316917419
40,91.95706939697266,2.050488823652268
41,93.44678497314453,0.6467938065528869
42,94.2654800415039,0.5040811896324158
43,93.19009399414062,0.5072469979524613
44,92.23834991455078,1.9827292919158934
45,91.71527862548828,0.8225276902318001
46,92.62454223632812,0.5740010440349579
47,94.80693817138672,0.49335126355290415
48,91.36841583251953,2.32242688536644
49,91.03999328613281,0.8241591602563858
50,96.5667495727539,0.45673843324184416
51,96.28092956542969,0.45281732752919196
52,89.66252899169922,2.675045025348663
53,88.47422790527344,1.0918663337826728
54,91.98654174804688,0.6304243057966232
55,96.60773468017578,0.42781409025192263
56,89.74031829833984,2.410221958160401
57,95.7501220703125,0.8255559541285038
58,90.25423431396484,0.7406987741589546
59,97.06867218017578,0.45647286735475057
60,93.56646728515625,2.6846880137920377
61,94.6693115234375,1.0136635407805439
62,91.83492279052734,0.8251900207251308
63,95.78973388671875,0.5370211325585843
64,90.88580322265625,2.746501621603966
65,93.29085540771484,1.2159782528877257
66,93.48456573486328,0.6748997956514358
67,94.95048522949219,0.5939240872859954
68,89.64197540283203,3.05005812048912
69,95.66981506347656,1.1259781926870345
70,93.29801177978516,0.8176627427339553
71,92.9487075805664,0.7478179149329662
72,94.15044403076172,2.7992586851119987
73,93.00999450683594,1.54650986045599
74,93.02227783203125,1.0306435734033583
75,94.1364517211914,0.8298568859696388
76,90.36424255371094,3.0193767726421354
77,93.06333923339844,1.6536537744104862
78,96.5934066772461,0.826572632789612
79,93.35260009765625,0.8303383022546769
80,94.1226577758789,3.4594905585050584
81,93.82328796386719,1.875067436695099
82,95.930908203125,1.0289297252893448
83,93.7489013671875,0.9274852380156517
84,92.94915008544922,3.3469373345375057
85,92.01468658447266,2.0901459306478496
86,96.40812683105469,1.2239728912711143
87,94.02828216552734,0.9745089620351792
88,91.9615478515625,3.3820839405059813
89,93.48335266113281,2.1520725250244137
90,92.28507995605469,1.696188381314278
91,93.2493896484375,1.0863199830055237
92,91.84431457519531,3.681697726249695
93,86.23516845703125,2.693622902035713
94,90.5180892944336,1.9489208281040191
95,93.9046859741211,1.3527558848261834
96,89.957275390625,3.9481973052024837
97,93.96643829345703,2.642220455408096
98,95.79676055908203,1.7863374769687654
99,93.32974243164062,1.4243670344352724
100,91.6138916015625,3.9517792642116545
101,93.29220581054688,2.7875810086727144
102,93.04850006103516,2.13028866648674
103,93.5794448852539,1.803606516122818
104,91.5462417602539,3.8931961536407464
105,94.9527587890625,2.5371177792549133
106,94.30062866210938,2.4694220244884497
107,95.01641082763672,1.7056210875511169
108,90.17340850830078,4.139589142799377
109,92.49056243896484,3.233779382705689
110,89.1377944946289,2.909439021348953
111,95.51179504394531,2.055869188904762
112,91.53958129882812,4.039447057247162
113,94.66533660888672,3.124650460481644
114,88.17837524414062,3.0855817258358
115,92.66107177734375,2.35862420797348
116,93.85516357421875,4.121315205097198
117,88.2934341430664,3.748929476737976
118,88.95323181152344,3.0590804278850556
119,95.02444458007812,2.5557488143444056
120,93.87805938720703,4.258900821208955
121,93.19219970703125,3.6320999801158904
122,91.50308990478516,3.088215678930282
123,90.98291015625,2.9316751718521115
124,92.03144073486328,4.193680095672607
125,92.97615814208984,3.8482948660850522
126,94.26360321044922,3.219162255525589
127,91.72506713867188,2.92900715470314
128,91.61370086669922,4.766641628742217
129,93.17108917236328,3.6941296339035032
130,94.41082000732422,3.185641360282898
131,88.22090911865234,3.1554194331169128
132,94.21178436279297,4.215821313858031
133,91.85688781738281,4.299632984399796
134,92.15111541748047,3.6807968258857726
135,94.42927551269531,3.0311519622802727
136,90.65446472167969,4.404806423187257
137,92.24092102050781,3.962533378601074
138,89.92292785644531,3.9326993823051453
139,89.2099380493164,4.05381212234497
140,89.51539611816406,4.889557892084122
141,94.52981567382812,3.9758550524711604
142,87.47981262207031,4.291465449333191
143,91.9765625,4.077240216732025
144,92.12345886230469,4.780503606796265
145,93.12488555908203,4.125795423984528
146,90.63221740722656,4.1090810775756825
147,95.22000122070312,3.4527259349822996
148,89.74760437011719,4.7504341959953305
149,91.33739471435547,4.1418688893318185
150,88.84131622314453,3.92079381942749
151,93.34697723388672,3.8011871814727782
152,89.16189575195312,5.035987436771393
153,94.29025268554688,4.144091486930846
154,92.62583923339844,4.165591979026794
155,90.69229888916016,3.985760951042175
156,92.06419372558594,4.511231613159181
157,92.25675201416016,4.243191993236542
158,91.94775390625,4.115791487693787
159,92.90402221679688,4.257273197174072
160,92.81072998046875,4.619544064998627
161,90.50131225585938,4.356530928611756
162,89.93384552001953,4.425405633449554
163,91.53636932373047,3.8727735877037053
164,90.22931671142578,5.2331970691680905
165,89.93646240234375,4.613438355922699
166,92.68920135498047,4.311147296428679
167,91.08786010742188,4.472063088417054
168,90.37511444091797,4.658463680744171
169,92.15286254882812,4.461762547492981
170,93.82659912109375,4.158432614803315
171,92.4753646850586,4.266612708568573
172,92.67089080810547,4.771709001064301
173,93.20047760009766,4.356639313697815
174,93.33334350585938,4.243162775039673
175,90.41352081298828,4.1826998591423035
176,90.48196411132812,4.655272722244261
177,92.61325073242188,4.3474754095077515
178,90.47589111328125,4.435016644001007
179,93.9334487915039,4.3036079645156855
180,90.12078857421875,4.587694466114043
181,92.86141204833984,4.528512954711914
182,91.01539611816406,4.535083508491516
183,90.53370666503906,4.820374989509581
184,90.14937591552734,4.477986526489258
185,91.70059967041016,4.548379492759704
186,91.68457794189453,4.581329512596131
187,92.66513061523438,4.3507567763328545
188,91.57130432128906,4.622288763523102
189,92.32365417480469,4.655323147773743
190,91.57882690429688,4.369037306308746
191,93.26231384277344,4.413683080673218
192,95.50685119628906,3.9525065302848823
193,94.82915496826172,4.27444556951523
194,91.3565444946289,4.3822933554649355
195,94.46427917480469,3.9753821611404416
196,85.93550109863281,4.9982443094253535
197,88.73394012451172,4.958162224292755
198,91.46733856201172,4.587386918067931
199,88.47587585449219,4.429619979858399
