epoch,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.47742950916290283,-1.0,-1.0,-1.0,0.948910653591156,-1.0,-1.0,0.05031055957078934,-1.0,-1.0,0.8711414337158203,-1.0,0.03999999910593033,47.75584411621094
1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5762868523597717,-1.0,-1.0,-1.0,0.8768252730369568,-1.0,-1.0,0.05507246404886246,-1.0,-1.0,0.8595232367515564,-1.0,0.09090909361839294,49.17233657836914
2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4512970745563507,-1.0,-1.0,-1.0,0.9883891940116882,-1.0,-1.0,0.061739131808280945,-1.0,-1.0,0.784879207611084,-1.0,0.05882352963089943,46.90256118774414
3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6717944741249084,-1.0,-1.0,-1.0,0.8702239990234375,-1.0,-1.0,0.045812807977199554,-1.0,-1.0,0.825824499130249,-1.0,0.0555555559694767,49.38422775268555
4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.722592830657959,-1.0,-1.0,-1.0,0.9810565710067749,-1.0,-1.0,0.6111111044883728,-1.0,-1.0,0.9582310914993286,-1.0,0.02777777798473835,66.01538848876953
5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7888016104698181,-1.0,-1.0,-1.0,0.9914499521255493,-1.0,-1.0,0.625,-1.0,-1.0,0.9747148156166077,-1.0,0.03125,68.22431945800781
6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8150957822799683,-1.0,-1.0,-1.0,0.9964285492897034,-1.0,-1.0,0.6000000238418579,-1.0,-1.0,0.9559584856033325,-1.0,0.03333333507180214,68.01631927490234
7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8329219818115234,-1.0,-1.0,-1.0,0.9761778116226196,-1.0,-1.0,0.5555555820465088,-1.0,-1.0,0.9217997789382935,-1.0,0.02777777798473835,66.28465270996094
8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.746622622013092,-1.0,-1.0,-1.0,0.959558367729187,-1.0,-1.0,0.1180555522441864,-1.0,-1.0,0.8855046629905701,-1.0,0.02631578966975212,54.72114181518555
9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7618765234947205,-1.0,-1.0,-1.0,0.9494907855987549,-1.0,-1.0,0.06904762238264084,-1.0,-1.0,0.9182938933372498,-1.0,0.1666666716337204,57.30751037597656
10,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8071944713592529,-1.0,-1.0,-1.0,0.9702835083007812,-1.0,-1.0,0.2361111044883728,-1.0,-1.0,0.9220656752586365,-1.0,0.027027027681469917,59.253639221191406
11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7610490322113037,-1.0,-1.0,-1.0,0.9954277873039246,-1.0,-1.0,0.22499999403953552,-1.0,-1.0,0.923416018486023,-1.0,0.02631578966975212,58.62417221069336
12,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7426351308822632,-1.0,-1.0,-1.0,0.9804941415786743,-1.0,-1.0,0.09545454382896423,-1.0,-1.0,0.8893478512763977,-1.0,0.0714285746216774,55.58720779418945
13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8234108686447144,-1.0,-1.0,-1.0,0.9759919047355652,-1.0,-1.0,0.07125604152679443,-1.0,-1.0,0.9375770092010498,-1.0,0.0416666679084301,56.99805068969727
14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8668498992919922,-1.0,-1.0,-1.0,0.9720810055732727,-1.0,-1.0,0.09808612614870071,-1.0,-1.0,0.965231716632843,-1.0,0.02777777798473835,58.600528717041016
15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7932611107826233,-1.0,-1.0,-1.0,0.9865577220916748,-1.0,-1.0,0.2844827473163605,-1.0,-1.0,0.940178394317627,-1.0,0.027027027681469917,60.63014221191406
16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7443944811820984,-1.0,-1.0,-1.0,0.9809215664863586,-1.0,-1.0,0.5769230723381042,-1.0,-1.0,0.9039502143859863,-1.0,0.03703703731298447,64.8645248413086
17,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8475883603096008,-1.0,-1.0,-1.0,0.9867610335350037,-1.0,-1.0,0.06728778779506683,-1.0,-1.0,0.9028754234313965,-1.0,0.025641025975346565,56.60306930541992
18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8629475235939026,-1.0,-1.0,-1.0,0.9922422766685486,-1.0,-1.0,0.13942307233810425,-1.0,-1.0,0.9366434216499329,-1.0,0.025641025975346565,59.13794708251953
19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7485005855560303,-1.0,-1.0,-1.0,0.9859166741371155,-1.0,-1.0,0.2222222238779068,-1.0,-1.0,0.9186487793922424,-1.0,0.02500000037252903,58.005767822265625
20,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8048352599143982,-1.0,-1.0,-1.0,0.990541398525238,-1.0,-1.0,0.1388888955116272,-1.0,-1.0,0.939058780670166,-1.0,0.1111111119389534,59.68871307373047
21,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7942092418670654,-1.0,-1.0,-1.0,0.9873043894767761,-1.0,-1.0,0.08888889104127884,-1.0,-1.0,0.897504448890686,-1.0,0.03125,55.9831428527832
22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8408357501029968,-1.0,-1.0,-1.0,0.9863684177398682,-1.0,-1.0,0.10101009905338287,-1.0,-1.0,0.9325937032699585,-1.0,0.03030303120613098,57.82221603393555
23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7583777904510498,-1.0,-1.0,-1.0,0.9896917343139648,-1.0,-1.0,0.05714285746216774,-1.0,-1.0,0.8743827939033508,-1.0,0.029411764815449715,54.180137634277344
24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8590351939201355,-1.0,-1.0,-1.0,0.9941186308860779,-1.0,-1.0,0.125,-1.0,-1.0,0.9426378607749939,-1.0,0.02777777798473835,58.97138595581055
25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7748137712478638,-1.0,-1.0,-1.0,0.9936586022377014,-1.0,-1.0,0.5454545617103577,-1.0,-1.0,0.9541286826133728,-1.0,0.029411764815449715,65.94934844970703
26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7474927306175232,-1.0,-1.0,-1.0,0.9831034541130066,-1.0,-1.0,0.3333333432674408,-1.0,-1.0,0.9488140344619751,-1.0,0.025641025975346565,60.76768493652344
27,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8366186022758484,-1.0,-1.0,-1.0,0.9732810258865356,-1.0,-1.0,0.2291666716337204,-1.0,-1.0,0.9767938256263733,-1.0,0.0833333358168602,61.983863830566406
