epoch,mAP,train_loss
0,tensor(21.0822),0.6048147131999334
1,tensor(21.3483),0.26955554634332657
2,tensor(24.5405),0.20411742726961773
3,tensor(25.4459),0.18686958774924278
4,tensor(26.4364),0.18868594492475194
5,tensor(27.4590),0.1828270641465982
6,tensor(29.6259),0.18152033165097234
7,tensor(31.6276),0.1774916723370552
8,tensor(33.2801),0.1681929131348928
9,tensor(33.2912),0.17042247330149016
10,tensor(28.8463),0.18053771431247395
11,tensor(29.2088),0.18214760224024457
12,tensor(31.4294),0.17938298856218657
13,tensor(32.2326),0.17024550835291544
14,tensor(32.6886),0.1685862019658089
15,tensor(26.0494),0.19811670978864035
16,tensor(27.3846),0.17777845760186514
17,tensor(28.8937),0.17461899667978284
18,tensor(30.9808),0.17563531920313835
19,tensor(31.3718),0.1759619464476903
20,tensor(26.8261),0.21251081675291061
21,tensor(28.1975),0.18083372463782627
22,tensor(32.0094),0.17411098753412563
23,tensor(31.1068),0.17788915957013768
24,tensor(31.6060),0.17369991292556128
25,tensor(28.8313),0.2208222622672717
26,tensor(27.8784),0.18262545764446259
27,tensor(28.8216),0.17620555187265077
28,tensor(33.5310),0.17435519397258756
29,tensor(33.8796),0.1721922072271506
30,tensor(29.0760),0.21595885480443638
31,tensor(29.7062),0.17982947205503783
32,tensor(32.7582),0.17660052080949148
33,tensor(31.7000),0.17836822941899302
34,tensor(34.1877),0.1704842783510685
35,tensor(29.8097),0.2260719214876493
36,tensor(29.6589),0.17858284711837769
37,tensor(32.5941),0.17160976926485697
38,tensor(32.4052),0.1719417149821917
39,tensor(34.9376),0.16999266172448793
40,tensor(31.9415),0.20833814268310866
41,tensor(34.1146),0.175559318313996
42,tensor(32.3473),0.17079840848843256
43,tensor(32.7858),0.16787099714080495
44,tensor(31.5237),0.1686034028728803
45,tensor(30.3872),0.21441374470790228
46,tensor(32.9292),0.1758617572486401
47,tensor(32.1093),0.1717064765592416
48,tensor(34.4392),0.17123363291223842
49,tensor(36.0436),0.16777035345633826
50,tensor(32.6965),0.22013464694221813
51,tensor(32.9018),0.17273651311794916
52,tensor(33.0679),0.1775537145634492
53,tensor(33.5421),0.17211424807707468
54,tensor(36.7752),0.16505959505836168
55,tensor(31.4554),0.22022204597791037
56,tensor(33.6269),0.1756843365728855
57,tensor(36.1466),0.17301208277543387
58,tensor(37.8737),0.1689571353296439
59,tensor(37.1924),0.16498633970816928
60,tensor(33.6287),0.22231980164845783
61,tensor(34.0344),0.17880482350786525
62,tensor(33.9425),0.16993756095568338
63,tensor(35.7139),0.16652876635392508
64,tensor(37.0269),0.16462272653977078
65,tensor(32.9321),0.21383645261327427
66,tensor(33.5806),0.17958610380689305
67,tensor(33.4813),0.16891126334667206
68,tensor(37.9600),0.16835106164216998
69,tensor(36.1106),0.16118833236396313
70,tensor(33.6711),0.22601906706889469
71,tensor(34.8175),0.17159036422769225
72,tensor(36.0561),0.16641170407334963
73,tensor(37.6309),0.1668145147462686
74,tensor(38.0221),0.1656798099478086
75,tensor(33.3382),0.22519120201468468
76,tensor(34.9362),0.17890080188711488
77,tensor(37.1650),0.1683271713554859
78,tensor(38.9809),0.16436791047453878
79,tensor(36.8509),0.16456783066193262
80,tensor(32.9755),0.2132255534331004
81,tensor(34.6049),0.17606941238045692
82,tensor(35.8271),0.1641942871113618
83,tensor(39.7078),0.16996154313286146
84,tensor(39.6919),0.16288462032874426
85,tensor(33.6693),0.21375554179151854
86,tensor(33.4963),0.17264048755168915
87,tensor(35.6319),0.1676533333957195
88,tensor(36.0660),0.16366753727197647
89,tensor(38.1020),0.1626272164285183
90,tensor(34.8963),0.21582681188980735
91,tensor(33.1062),0.17850524062911668
92,tensor(38.9879),0.16784900178511938
93,tensor(36.8526),0.16130149799088636
94,tensor(37.1011),0.1567027680575848
95,tensor(34.4512),0.2114710162083308
96,tensor(35.8660),0.1683298448721568
97,tensor(35.9596),0.16683928544322651
98,tensor(36.0432),0.16258853177229565
99,tensor(37.1850),0.15966485068202022
100,tensor(33.7356),0.21749718735615414
101,tensor(33.8558),0.17947307849923771
102,tensor(35.6524),0.1691234012444814
