agg_iter,precision,recall,avgloss
0,0.04250879422511454,0.4147302875196477,7.2362713243185075
1,0.05480343925687614,0.7539581209442169,3.8620351948563765
2,0.031704905321614185,0.7303520612257967,3.5147370676395173
3,0.041030964004641374,0.8322468439117139,2.9904355954861224
4,0.5201714096102998,0.22913598694831663,2.9209575197455786
5,0.03682619111764338,0.1242763690935025,3.4111847443089194
6,0.021261411836890693,0.03432241318419504,2.4642612956390306
7,0.04470400621267644,0.5645301530573489,2.6012395452589305
8,0.014025006487747252,0.037826419887025155,2.844498111467766
9,0.07931185143726954,0.5098595089359604,2.447192482111402
10,0.5509335358525872,0.2324859912659917,1.3020194702051489
11,0.21957032087265463,0.2676427861410111,1.4078213061102332
12,0.10006426774351135,0.2819539004780618,1.1740845004586336
13,0.05050093855940319,0.938858094536483,1.1664418288712637
14,0.5562080668737587,0.23073858384555498,1.1074918676908594
15,0.5406420792870973,0.2257355505352256,1.1209007905610688
16,0.0493692445736533,0.6198708911366252,1.0278575260899143
17,0.05695982209933895,0.07619912170775286,1.1944587759524723
18,0.043195755236131256,0.7634507302285871,0.9895135175796834
19,0.04435173130896949,0.972483314902142,0.9611553977696699
20,0.04089655161469234,0.9690104187289277,0.9373218660786955
21,0.10249007730763075,0.38933580123496025,0.9014695453073925
22,0.0740421040900261,0.08273882906568941,0.8457353815817552
23,0.024298199833242162,0.4239573688728097,0.8884262371491118
24,0.004365553970708452,0.03848353756141512,0.8396812189288724
25,0.033837070809800945,0.41341230169853715,0.8353930214003872
26,0.038564212206658254,0.7204259445183062,0.8173367141280188
27,0.04405185539857213,0.679946984869996,0.8268803004520923
28,0.3320377662822421,0.2657523993617503,0.8024020850008877
29,0.06588055737778739,0.5298251241054676,0.8003328775922997
30,0.5205393769380277,0.2310045694772045,0.7690508093501423
31,0.05627689835331816,0.49675112972538227,0.7669600300807174
32,0.538157020434652,0.23602094873585897,0.7565020749729585
33,0.05270767991599468,0.3812933808707615,0.752759184344662
34,0.016417235097003664,0.03427492890247505,0.7484876074667423
35,0.08076262647960386,0.3387005204147405,0.7461156715457373
36,0.04019842178071518,0.8108063282098757,0.734874846924187
37,0.04065441741047937,0.32450355295728395,0.7383447141231594
38,0.04608119691548277,0.030925349353051152,0.7258820947276632
39,0.005719136556842516,0.04141296937558908,0.7311801677727754
40,0.23030197237114294,0.25094294995298394,0.7211152595130634
41,0.04867897069520539,0.946338282456071,0.7220007357643178
42,0.048029152760335106,0.7679514451754732,0.7201049250535677
43,0.5406808751015664,0.22686667612754108,0.7143406138177658
44,0.04520843753391995,0.45161233608585655,0.7110366316942995
45,0.03700596141620974,0.7763220164891959,0.7100985070435127
46,0.0342644951940442,0.5631831504538692,0.7089566587792842
47,0.03948860778483871,0.2628973133624627,0.7088609224205956
48,0.09480782994926168,0.34893731596675637,0.7081227988274099
49,0.0311300877198645,0.7729449344610728,0.7042199598760396
50,0.032315669939650356,0.9647452969781998,0.7040317502002837
51,0.040595614341960566,0.23861130019288732,0.7034365319616723
52,0.06336306138630912,0.10990316142694252,0.7003604969102116
53,0.04372905939070556,0.37162894700930227,0.7017213959886219
54,0.0285269291165084,0.26577809758791093,0.7003277281417953
55,0.09127164947126236,0.41146479908880973,0.6991691566788025
56,0.04014299609597409,0.7593009708763052,0.6995254416193973
57,0.17234301935018076,0.28764020896428827,0.6985914867237831
58,0.03923654011466169,0.4417326540212457,0.6977310049327655
59,0.051950714849736374,0.9230994474668491,0.6974412456846648
60,0.038574602563995176,0.11678847882970649,0.6971378222162786
61,0.052801717333152046,0.3881690667946761,0.6969429384822613
62,0.04458051962666601,0.3924640590647017,0.6965938422761621
63,0.036109227546413845,0.6468470460845137,0.6958693579774217
64,0.015665605115623635,0.040272495964993625,0.6956525672943764
65,0.0481024560506112,0.2309800166144544,0.6956911321888783
66,0.025751452994169644,0.7665464181526888,0.6951183924659116
67,0.05669119659310065,0.1206536358575312,0.6951263766290675
68,0.5226852527129863,0.23180602534182307,0.6947881095909647
69,0.03308819151746752,0.4904549778551117,0.694699642118385
70,0.03571414615518057,0.7633226158919786,0.6944817386596344
71,0.17194316380450939,0.2686343363415964,0.694394845821219
72,0.049172925456323145,0.08679364744123054,0.6942141950204596
73,0.04939049183412463,0.6836941977829887,0.6942118237122246
74,0.048261901955424916,0.7952565016421097,0.6941324534403166
75,0.5322089895711478,0.2365720962605067,0.6939226448833664
76,0.05756755434057218,0.09362198867091044,0.6939334635950316
77,0.5323213285442319,0.22687132014061617,0.6938792200314983
78,0.034755605836243035,0.9582047522954213,0.6938808124505066
79,0.03090566865800041,0.7611754603574422,0.6936928721767869
80,0.557809386486763,0.22868799085469396,0.6885725840809644
81,0.5389660133510117,0.19960113820575026,0.6849820453872425
82,0.5389660133510117,0.19960113820575026,0.6814289301244054
83,0.5389660133510117,0.19960113820575026,0.6779105038901274
84,0.5389660133510117,0.19960113820575026,0.674426344798657
85,0.5389660133510117,0.19960113820575026,0.6709761388072324
86,0.5389660133510117,0.19960113820575026,0.667559500892679
87,0.5389660133510117,0.19960113820575026,0.6641761106836794
88,0.5389660133510117,0.19960113820575026,0.6608256138351997
89,0.5389660133510117,0.19960113820575026,0.6575076674082576
90,0.5389660133510117,0.19960113820575026,0.6542219432157321
91,0.5389660133510117,0.19960113820575026,0.6509680909716488
92,0.5389660133510117,0.19960113820575026,0.6477457496257909
93,0.5389660133510117,0.19960113820575026,0.6445546843424729
94,0.5389660133510117,0.19960113820575026,0.6413944561124105
95,0.5389660133510117,0.19960113820575026,0.6382648131672942
96,0.5389660133510117,0.19960113820575026,0.6351654009702249
97,0.5389660133510117,0.19960113820575026,0.6320958718436626
98,0.5389660133510117,0.19960113820575026,0.6290559776241967
99,0.5389660133510117,0.19960113820575026,0.6260453103904906
