-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.49621719121932983,-1.0,-1.0,-1.0,0.7223758101463318,-1.0,-1.0,-1.0,-1.0,-1.0,0.5898140668869019,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4922249913215637,-1.0,-1.0,-1.0,0.6960291266441345,-1.0,-1.0,-1.0,-1.0,-1.0,0.6239385604858398,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5563896894454956,-1.0,-1.0,-1.0,0.9225054383277893,-1.0,-1.0,-1.0,-1.0,-1.0,0.9614285826683044,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7073163390159607,-1.0,-1.0,-1.0,0.9141988158226013,-1.0,-1.0,-1.0,-1.0,-1.0,0.8612626194953918,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8539839386940002,-1.0,-1.0,-1.0,0.8908595442771912,-1.0,-1.0,-1.0,-1.0,-1.0,0.9086436033248901,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.930156946182251,-1.0,-1.0,-1.0,0.9817832708358765,-1.0,-1.0,-1.0,-1.0,-1.0,0.9614285826683044,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8970322012901306,-1.0,-1.0,-1.0,0.9749982357025146,-1.0,-1.0,-1.0,-1.0,-1.0,0.8774281144142151,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.988596498966217,-1.0,-1.0,-1.0,0.9863636493682861,-1.0,-1.0,-1.0,-1.0,-1.0,0.9833333492279053,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8871294856071472,-1.0,-1.0,-1.0,0.9595929980278015,-1.0,-1.0,-1.0,-1.0,-1.0,0.8429476022720337,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9693756699562073,-1.0,-1.0,-1.0,0.9596027731895447,-1.0,-1.0,-1.0,-1.0,-1.0,0.9809091091156006,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9814814925193787,-1.0,-1.0,-1.0,0.9589093923568726,-1.0,-1.0,-1.0,-1.0,-1.0,0.9119555354118347,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9618299007415771,-1.0,-1.0,-1.0,0.9674007892608643,-1.0,-1.0,-1.0,-1.0,-1.0,0.8377777934074402,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9110115766525269,-1.0,-1.0,-1.0,0.9357984662055969,-1.0,-1.0,-1.0,-1.0,-1.0,0.7399342060089111,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8991803526878357,-1.0,-1.0,-1.0,0.9600401520729065,-1.0,-1.0,-1.0,-1.0,-1.0,0.818697988986969,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9712794423103333,-1.0,-1.0,-1.0,0.9788709282875061,-1.0,-1.0,-1.0,-1.0,-1.0,0.9572979807853699,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9740726947784424,-1.0,-1.0,-1.0,0.9927579760551453,-1.0,-1.0,-1.0,-1.0,-1.0,0.9519230723381042,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8711931705474854,-1.0,-1.0,-1.0,0.9450466632843018,-1.0,-1.0,-1.0,-1.0,-1.0,0.7786796689033508,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9016244411468506,-1.0,-1.0,-1.0,0.9740096926689148,-1.0,-1.0,-1.0,-1.0,-1.0,0.8774281144142151,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9013720750808716,-1.0,-1.0,-1.0,0.9691925048828125,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9008296132087708,-1.0,-1.0,-1.0,0.981681764125824,-1.0,-1.0,-1.0,-1.0,-1.0,0.9272546768188477,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8821438550949097,-1.0,-1.0,-1.0,0.9360130429267883,-1.0,-1.0,-1.0,-1.0,-1.0,0.7960245013237,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9486711025238037,-1.0,-1.0,-1.0,0.9592878818511963,-1.0,-1.0,-1.0,-1.0,-1.0,0.8288567066192627,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9868125915527344,-1.0,-1.0,-1.0,0.9834761619567871,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9970760345458984,-1.0,-1.0,-1.0,0.9897255897521973,-1.0,-1.0,-1.0,-1.0,-1.0,0.9433119893074036,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9693562388420105,-1.0,-1.0,-1.0,0.9634531736373901,-1.0,-1.0,-1.0,-1.0,-1.0,0.7690262794494629,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.955399751663208,-1.0,-1.0,-1.0,0.9750222563743591,-1.0,-1.0,-1.0,-1.0,-1.0,0.8612626194953918,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9705450534820557,-1.0,-1.0,-1.0,0.9902588725090027,-1.0,-1.0,-1.0,-1.0,-1.0,0.9809091091156006,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9520746469497681,-1.0,-1.0,-1.0,0.9657083749771118,-1.0,-1.0,-1.0,-1.0,-1.0,0.9666666388511658,-1.0,-1.0
