epoch,mAP,overall_loss
0,39.2166862487793,7.690008299691336
1,46.90282440185547,4.874837126050677
2,52.431339263916016,3.760918208530971
3,64.64434814453125,3.351226942879813
4,57.09098434448242,12.947078568594796
5,60.48417663574219,9.120186533246722
6,67.54326629638672,5.8061955996922086
7,65.28804016113281,3.7126690660204207
8,60.16438674926758,15.126646586826869
9,62.16750717163086,10.612400940486364
10,85.66822052001953,6.106940473828996
11,83.56887817382812,4.631647109985351
12,70.65489959716797,17.26075567517962
13,60.3131103515625,13.286781311035156
14,68.60196685791016,8.571351119450162
15,79.8730697631836,5.663768018995013
16,70.0975570678711,17.72095516749791
17,68.9487075805664,13.397493771144322
18,78.35446166992188,9.594951833997454
19,74.57122802734375,6.550881794520787
20,62.2331428527832,19.760374886648993
21,59.836883544921875,15.391911234174456
22,69.00807189941406,11.221332686288015
23,59.320587158203125,8.861830166407994
24,62.67634201049805,20.123713084629603
25,61.048912048339844,16.72959409441267
26,69.67452239990234,12.233939579554965
27,79.99813842773438,9.495583534240723
28,63.21595764160156,22.391316277640207
29,82.98980712890625,18.645222936357772
30,60.00667953491211,13.988202503749303
31,71.65640258789062,10.99980333873204
32,68.88117218017578,22.68000384739467
33,61.94096374511719,20.103846958705358
34,75.60052490234375,15.938900538853236
35,65.78787231445312,12.689916746956962
36,68.53361511230469,24.958757400512695
37,55.374176025390625,20.646018436976842
38,67.02396392822266,17.68256323678153
39,74.22222900390625,14.452705383300781
40,67.1648178100586,25.415394374302455
41,75.48636627197266,22.353766305106028
42,76.75035858154297,19.829858779907227
43,80.12621307373047,16.125496183122905
44,57.50471878051758,28.083157675606866
45,71.90188598632812,24.181299482073104
46,64.56654357910156,20.536795343671525
47,69.33231353759766,18.343667439052037
48,58.82646942138672,26.710949761526923
49,60.20984649658203,25.019133704049246
50,72.4483871459961,21.241635731288365
51,71.49934387207031,19.094802039010187
52,62.587677001953125,28.1573063986642
53,61.122310638427734,25.30416624886649
54,53.378517150878906,24.760144369942804
55,61.659698486328125,20.13641929626465
56,68.31584167480469,28.70426995413644
57,69.64551544189453,25.872570310320175
58,66.57609558105469,22.104111807686945
59,65.77620697021484,20.93507739475795
60,71.3830795288086,29.465321949550084
61,75.21769714355469,27.384618759155273
62,70.98710632324219,24.139429364885604
63,61.72028732299805,22.567694800240652
