agg_iter,mAP,avgloss
0,79.37767321743239,2.569062183079021
1,81.81117512465617,2.2891828042391693
2,82.59247690587908,2.330376247608978
3,83.41473668360516,2.397113690016068
4,83.26556489587044,2.4849106651946222
5,82.08015187632131,2.944658569873959
6,83.8800589721899,2.632328895620742
7,83.75015996835161,2.7486845710031553
8,84.23669966326767,2.869502346979902
9,83.55345270129835,2.9450765611476992
10,83.75653462209189,3.0573178197516016
11,83.98989807795775,3.1238957898772854
12,84.26721500631959,3.2899245511112047
13,83.84220863544782,3.1454327050575444
14,84.67579456756415,3.1143948010914126
15,83.80897591780626,3.409138511208007
16,84.02254756256816,3.439285334937334
17,84.68309128791171,3.3067797728957515
18,84.6810842745082,3.304255119365013
19,84.52297022737112,3.357252287574759
20,84.30183284655229,3.297454420499453
21,84.99173370556211,3.548296138977326
22,84.3636498528311,3.472316989527123
23,84.57980516137204,3.5666291026490273
24,84.62208903656584,3.6313908385159466
25,84.44033421349131,3.6124930516293965
26,84.75306035477443,3.5806910952421314
27,84.78475319080738,3.656221035206735
28,84.50005676370019,3.638183515331148
29,84.43410644729178,3.712734471545475
30,84.50977494592463,3.6909067533652187
31,84.44663312748696,3.5880395254605775
32,84.50052262722815,3.7940952006963893
33,84.58747323728373,3.5370006982012954
34,84.63147883357176,3.664094779170652
35,84.41720155203231,3.8405796307690943
36,84.54985383094083,3.7903855577364562
37,84.3312470057938,3.8098313084191955
38,84.46508781449853,3.8959722072589873
39,84.47133683825272,3.7136824381059776
40,84.28759814802697,3.947161730786177
41,84.71915701624638,3.8717270334579554
42,84.39883560031456,4.034794316537563
43,84.37541423075167,3.9969733790453557
44,84.42122925800422,3.8663432756989327
45,84.30708017845969,4.0251131573916075
46,84.23077929269718,4.141442781241868
47,84.42881590295661,4.147040884936421
48,84.43117805850932,4.014203224967625
49,84.48139532862298,4.0702745639399405
50,84.65968071155933,4.037203009924338
51,84.71702216899554,4.022359452597172
52,84.61204959151512,4.137850766779102
53,84.497299093849,4.10825522631086
54,84.38276515771139,4.300504432112118
55,84.49216219556234,4.1815881847334655
56,84.40616146187372,4.195748699943721
57,84.55012364597812,4.231128737572373
