epoch,mAP,support_loss,query_loss
0,56.50696563720703,9.617109537124634,8.31434190273285
1,49.12601852416992,8.409216046333313,7.524118781089783
2,54.10811233520508,7.503040075302124,6.902415454387665
3,48.27493667602539,6.852881491184235,6.407582640647888
4,46.23900604248047,7.620584607124329,7.522125661373138
5,88.06616973876953,7.606284141540527,5.832496404647827
6,51.81881332397461,6.107787370681763,6.2354671359062195
7,53.53565216064453,5.6003289222717285,5.3426318764686584
8,57.26829147338867,8.016856133937836,7.982298731803894
9,63.762969970703125,7.825559139251709,6.40497213602066
10,65.6064453125,5.865001201629639,6.626890242099762
11,64.28520965576172,5.718012750148773,5.8219780921936035
12,71.9865951538086,8.573448359966278,7.99004054069519
13,83.6393051147461,7.570845186710358,7.042163610458374
14,62.312744140625,6.361583113670349,6.59748899936676
15,73.44803619384766,6.306782245635986,5.652941644191742
16,63.438777923583984,8.799671530723572,8.396393656730652
17,60.264225006103516,8.157642841339111,7.269016623497009
18,65.837890625,6.403966188430786,7.290294408798218
19,73.36724853515625,6.556179404258728,5.8489318788051605
20,61.650169372558594,9.362155199050903,8.582041382789612
21,78.38921356201172,8.738157987594604,7.403078317642212
22,64.86981964111328,7.461170673370361,6.4423986077308655
23,56.750877380371094,6.807360827922821,6.192327260971069
24,70.98777770996094,9.200783491134644,7.889555871486664
25,70.05461883544922,7.385623812675476,8.006723523139954
26,61.733673095703125,7.991680145263672,6.449134528636932
27,84.09765625,6.3871012926101685,5.252379357814789
28,82.10785675048828,10.078566193580627,8.078488111495972
29,78.72091674804688,8.940083146095276,7.3514949679374695
30,69.88175201416016,6.615060329437256,7.23193883895874
31,67.41062927246094,6.179691016674042,6.5708523988723755
32,73.85041809082031,9.326987028121948,8.063254117965698
33,93.82579040527344,8.701271653175354,7.260996699333191
34,96.29792785644531,7.848963439464569,5.937482863664627
35,81.29951477050781,7.352254152297974,5.157603740692139
36,74.43367004394531,9.66575002670288,9.247332215309143
37,63.305999755859375,8.476094245910645,7.361544847488403
38,66.3688735961914,7.467228889465332,7.081331849098206
39,66.01588439941406,6.717279136180878,6.340366423130035
40,96.68812561035156,9.629615068435669,7.708232402801514
41,59.8919677734375,8.430021166801453,7.3310229778289795
42,78.57539367675781,6.710475325584412,7.100489020347595
43,79.2403793334961,6.193500757217407,6.3437416553497314
44,77.11256408691406,9.682217597961426,8.63107544183731
45,68.47183990478516,8.268775343894958,7.427965402603149
46,77.48625183105469,7.713714241981506,6.796134531497955
47,72.9913330078125,6.710105776786804,6.516781806945801
48,84.8009033203125,10.350385189056396,8.541202902793884
49,75.16295623779297,8.913560032844543,8.125685691833496
50,64.38662719726562,8.09141993522644,7.045303642749786
51,99.30213928222656,8.15470564365387,5.7337965965271
52,59.774696350097656,10.729581117630005,8.805234253406525
53,71.75894927978516,8.462790250778198,8.965768992900848
54,73.12052154541016,7.923573017120361,7.111379861831665
55,87.44612884521484,8.68862521648407,6.076102674007416
56,85.86762237548828,9.54841959476471,9.132445096969604
57,63.35204315185547,8.328473806381226,9.023337423801422
58,94.87478637695312,8.158034920692444,6.973008453845978
59,74.90544891357422,7.457304239273071,6.183322429656982
60,77.05448150634766,10.497317790985107,8.619994521141052
61,62.0236930847168,9.323310017585754,8.479424715042114
62,67.3232650756836,8.31886887550354,7.167757034301758
63,72.48171997070312,7.7776103019714355,6.673672795295715
64,83.09112548828125,10.765838861465454,8.484713554382324
65,97.82229614257812,9.673359870910645,7.750250935554504
66,59.92870330810547,8.318253874778748,7.6511489152908325
67,77.59947204589844,6.3574464321136475,7.704704642295837
68,96.74705505371094,10.247873067855835,8.843579411506653
69,71.03345489501953,8.837787866592407,8.564697265625
70,67.39680480957031,7.800901174545288,7.812047004699707
71,68.9832763671875,7.261595070362091,6.947476267814636
72,60.14308166503906,10.435595631599426,9.236725449562073
73,63.122833251953125,8.59555459022522,8.470739006996155
74,81.06304168701172,8.328121066093445,7.603053689002991
75,98.65906524658203,8.707108438014984,5.58342444896698
76,87.42066955566406,9.270424127578735,10.397411108016968
77,67.21189880371094,8.27200722694397,9.217384815216064
78,86.57571411132812,8.59157121181488,7.0668312311172485
79,64.38359832763672,7.6127941608428955,7.091816544532776
80,83.31411743164062,10.018804550170898,9.585357666015625
81,73.00758361816406,9.604919672012329,8.058086097240448
82,72.4842758178711,8.742307901382446,7.993192613124847
83,76.345458984375,7.5918498039245605,6.824069976806641
84,86.71575927734375,10.932656407356262,8.33234167098999
85,59.124725341796875,9.199378371238708,9.040611207485199
86,76.02011108398438,8.542378902435303,6.360037684440613
87,61.814247131347656,7.800065875053406,7.013982534408569
88,67.26404571533203,9.360557794570923,10.348747968673706
89,72.45465850830078,8.244047045707703,9.35033917427063
90,64.9210433959961,8.506954550743103,7.387593626976013
91,67.44328308105469,7.302825927734375,7.5037970542907715
