agg_iter,precision,recall,avgloss
0,0.5700474732509047,0.13602053636629846,0.28894403315529416
1,0.5433823457326433,0.15071212848825558,0.3030007314272687
2,0.5152483913404331,0.1444655040527979,0.2537812456339983
3,0.4846019269824551,0.13933660198977493,0.22380536715217186
4,0.5099788187158611,0.14347544922105682,0.21446731474848732
5,0.5131000784176069,0.15026306914903287,0.20773200478834444
6,0.5193665107959669,0.14261416241282202,0.20550163892292733
7,0.5100188308035855,0.15338968968439368,0.20325195561672557
8,0.5018990655667145,0.15157448535451998,0.20255124248318399
9,0.49865706481569055,0.16090233483323918,0.20294371644879758
10,0.5619376379718849,0.1507392864745599,0.1951537411120669
11,0.5523925096229015,0.15038013839230185,0.194446966162157
12,0.5546240586259223,0.14950488636782946,0.19478479933363127
13,0.5596183920689296,0.14999249738693715,0.19381084340112545
14,0.5597230642445205,0.1495441663272115,0.1934029435491058
15,0.5632444105541793,0.15109199194365397,0.1929404044194574
16,0.5647101574186729,0.1515395259837575,0.1922080051390539
17,0.5675872887136163,0.15148212562024618,0.19249159530127444
18,0.5682246071114054,0.1518126612109308,0.1923637960919095
19,0.5716023582884765,0.15089688586183891,0.19127317096527693
20,0.5718013991003388,0.15268688329773367,0.1916555329263187
21,0.5741552939034119,0.15118932457232437,0.19096899163688547
22,0.5752799201434647,0.1547793957655783,0.19143823565498239
23,0.5803066213849868,0.15079492835852082,0.1907231760570845
24,0.5777708325907822,0.15498037351715968,0.190950471857889
25,0.581958981087151,0.1544017519855209,0.19033137941051084
26,0.5846584816091227,0.15217821172111562,0.19001506794434053
27,0.5869849185617878,0.15351344100926004,0.18995468850869385
28,0.5868229024581147,0.15459499400926643,0.18981998800771901
29,0.586036454190583,0.15521285630160475,0.19006107917258475
30,0.5886502039042739,0.15397588921889574,0.18937287644402645
31,0.5889317095754332,0.15521325086527019,0.1892378240535859
32,0.5928584584592499,0.1560106806943471,0.18898455423498828
33,0.5933594420962512,0.15393523141075935,0.1890991285004261
34,0.5937892456686521,0.15543707340903795,0.18865326486042258
35,0.5906061095719511,0.15741189479617576,0.18861707985189552
36,0.5983349026500829,0.15593141069209537,0.18876735659281285
37,0.5963479835522095,0.15650090901341718,0.18848323355702107
38,0.6003808016101747,0.157009514121844,0.18814297965754911
39,0.5978501744999659,0.15626688545953965,0.18833229697028728
40,0.5985271658486507,0.1593473640332634,0.18813991057741886
41,0.6000395650427485,0.15825788034689398,0.18783945011018405
42,0.601984084873743,0.15820885810947108,0.18770065354929855
43,0.6017716071624931,0.15890528683624683,0.18768429984741114
44,0.6053472938760058,0.15819016685247372,0.1877313103059577
45,0.6048788182402003,0.15876836419673762,0.1876378997455649
46,0.6043513702879175,0.1594544632719563,0.1877557634555087
47,0.6050427939028065,0.15771761491512318,0.18740887337387652
48,0.6053299498229525,0.15795662570381697,0.18740032617132799
49,0.6054088063640624,0.15948301687542146,0.18729390159749354
