epoch,mAP,train_loss
0,tensor(6.6937),0.20419304484523232
1,tensor(27.2944),0.16243666108944074
2,tensor(34.6967),0.15023955059190666
3,tensor(39.9008),0.14303575337281024
4,tensor(43.9072),0.13814203713654533
5,tensor(16.5333),0.17237064190179915
6,tensor(44.8282),0.1275364695124125
7,tensor(47.3827),0.12324299054502977
8,tensor(48.8583),0.12043415636172092
9,tensor(50.7159),0.11789571001024092
10,tensor(50.6800),0.1175211353176762
11,tensor(52.2086),0.11569449363515534
12,tensor(52.9911),0.11480637399139108
13,tensor(54.1509),0.11319195438567765
14,tensor(55.8117),0.11156813585804594
15,tensor(54.3216),0.11249332631492433
16,tensor(55.7638),0.11123355335994453
17,tensor(56.5442),0.11013126234136203
18,tensor(57.5399),0.10917800624314915
19,tensor(58.6574),0.10778702772313056
20,tensor(57.2167),0.10938653552810512
21,tensor(58.0476),0.10822413505167348
22,tensor(59.1954),0.10699202610245008
23,tensor(59.7221),0.10607070348258144
24,tensor(60.4492),0.10575017480882692
25,tensor(59.0871),0.10659316231420528
26,tensor(60.5890),0.10559180384711996
27,tensor(61.0677),0.1047400298459521
28,tensor(61.5780),0.10395576329430714
29,tensor(62.7339),0.10286344950185212
30,tensor(60.3420),0.10518001420024771
31,tensor(61.9913),0.10362712027149901
32,tensor(62.1185),0.10309684114233529
33,tensor(62.9486),0.1017410988241782
34,tensor(63.3680),0.10181063947046776
35,tensor(61.3385),0.10322801015024519
36,tensor(62.7013),0.10214958334131465
37,tensor(63.4951),0.10131650661564057
38,tensor(64.0055),0.1006953100228124
39,tensor(64.4282),0.09981540170161181
40,tensor(62.3967),0.10213440158023905
41,tensor(63.5920),0.10080845155372697
42,tensor(63.8927),0.1001480326404367
43,tensor(64.8761),0.0992786352330609
44,tensor(65.7331),0.0981983089609369
45,tensor(63.7089),0.10029910994758863
46,tensor(64.0811),0.09944327065452985
47,tensor(65.0113),0.09869328152808697
48,tensor(65.2975),0.097942045168654
49,tensor(66.7384),0.09675721238559323
50,tensor(63.8552),0.09973360545904257
51,tensor(65.3221),0.09814366127150531
52,tensor(65.9105),0.09735361962118957
53,tensor(66.5951),0.09660749954936104
54,tensor(67.2041),0.09580893669610824
55,tensor(65.3262),0.0977385774660667
56,tensor(65.9230),0.09717912131246421
57,tensor(66.5078),0.0960448108294595
58,tensor(67.1127),0.09547975444840083
59,tensor(67.6387),0.09483684373272992
60,tensor(65.4682),0.09682325015735994
61,tensor(66.2313),0.09601240518144129
62,tensor(67.3719),0.09479557000941335
63,tensor(67.6255),0.09438380451169923
64,tensor(68.8282),0.09324077079036355
