epoch,mAP,overall_loss
0,27.070802688598633,91.04253144805313
1,56.65120315551758,57.629063910626385
2,63.831668853759766,56.72213613902423
3,69.38268280029297,56.1094886056075
4,72.03948211669922,55.70081686297208
5,73.26351165771484,55.52120552333535
6,73.9831314086914,54.24303907663263
7,78.2791748046875,19.413910069364174
8,83.94458770751953,13.74875135318184
9,85.37332153320312,13.46338839723286
10,86.12516784667969,13.468848965903545
11,87.20866394042969,9.492178697006922
12,90.9462890625,2.6004250367693866
13,92.79560852050781,2.3722102264774616
14,93.33987426757812,2.1426166643699016
15,93.27407836914062,2.192349949415694
16,93.92765045166016,2.106346957755427
17,93.75875854492188,2.064887326871249
18,94.77545166015625,1.8994488308721404
19,94.41246032714844,1.9512619104579834
20,95.31817626953125,1.8794577581979708
21,95.75870513916016,1.771451040679683
22,96.0410385131836,1.6051470592935035
23,96.22338104248047,1.6796453225802872
24,96.2824935913086,1.6213347517640873
25,96.91024017333984,1.5044875998670852
26,96.746337890625,1.5892769792084145
27,96.64102935791016,1.498328242107486
28,97.24836730957031,1.403256289291044
29,97.85267639160156,1.3153289405906445
30,97.00006103515625,1.3910033213542712
31,97.18643188476562,1.2843631215340694
32,97.23523712158203,1.2157619662635717
33,97.37539672851562,1.2759805381403742
