epoch,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
0,-1.0,-1.0,-1.0,-1.0,0.3063492178916931,-1.0,-1.0,-1.0,1.0,-1.0,0.9326515197753906,-1.0,-1.0,-1.0,0.9430122375488281,0.8542535901069641,-1.0,0.48068782687187195,-1.0,0.0833333358168602,65.71839904785156
1,-1.0,-1.0,-1.0,-1.0,0.3611111044883728,-1.0,-1.0,-1.0,1.0,-1.0,0.8243578672409058,-1.0,-1.0,-1.0,0.7626911997795105,0.9072839021682739,-1.0,0.46649831533432007,-1.0,0.0833333358168602,62.93252182006836
2,-1.0,-1.0,-1.0,-1.0,0.7666666507720947,-1.0,-1.0,-1.0,1.0,-1.0,0.8566991090774536,-1.0,-1.0,-1.0,0.8813455700874329,0.8087990283966064,-1.0,0.5251322984695435,-1.0,0.0833333358168602,70.3139419555664
3,-1.0,-1.0,-1.0,-1.0,0.7666666507720947,-1.0,-1.0,-1.0,1.0,-1.0,0.9326515197753906,-1.0,-1.0,-1.0,0.8404365181922913,0.9924242496490479,-1.0,0.4354858100414276,-1.0,0.10000000149011612,72.39521026611328
4,-1.0,-1.0,-1.0,-1.0,0.6984127163887024,-1.0,-1.0,-1.0,1.0,-1.0,0.9833333492279053,-1.0,-1.0,-1.0,0.9833333492279053,0.9750688672065735,-1.0,0.46296295523643494,-1.0,0.25,76.47301483154297
5,-1.0,-1.0,-1.0,-1.0,0.5535714030265808,-1.0,-1.0,-1.0,1.0,-1.0,0.8987698554992676,-1.0,-1.0,-1.0,0.9833333492279053,0.9254657030105591,-1.0,0.6359427571296692,-1.0,1.0,85.67261505126953
6,-1.0,-1.0,-1.0,-1.0,0.6428571343421936,-1.0,-1.0,-1.0,1.0,-1.0,0.8987698554992676,-1.0,-1.0,-1.0,0.9909090995788574,1.0,-1.0,0.9150793552398682,-1.0,0.25,81.3945083618164
7,-1.0,-1.0,-1.0,-1.0,0.5074074268341064,-1.0,-1.0,-1.0,1.0,-1.0,0.9572979807853699,-1.0,-1.0,-1.0,0.9430122375488281,1.0,-1.0,0.6329365372657776,-1.0,0.3333333432674408,76.77125549316406
8,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.9415404200553894,-1.0,-1.0,-1.0,0.9809091091156006,1.0,-1.0,0.8301587104797363,-1.0,1.0,96.46583557128906
9,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.9909090995788574,-1.0,-1.0,-1.0,0.9809091091156006,1.0,-1.0,0.7994047403335571,-1.0,1.0,96.73175048828124
