epoch,mAP,entropy_loss,relation_loss,overall_loss
0,99.7134780883789,1.2132247513574095,0.4816844903630131,1.6949092417204223
1,99.5205307006836,1.5921262494697879,0.4896896431604467,2.0818158926302357
2,98.36260986328125,2.7346058706413388,0.5079884306128035,3.2425943012541403
3,99.4528579711914,1.6220293395058532,0.4974986616559344,2.119528001161789
4,99.59867858886719,1.319028349363937,0.4840837591347692,1.8031121084987065
5,99.65644836425781,1.2752286170195868,0.4888754067291651,1.764104023748752
6,99.56234741210938,1.4559438119977488,0.4916312021187204,1.9475750141164694
7,99.37486267089844,1.5084073787053491,0.48878278966779365,1.997190168373143
8,99.5634765625,1.3592947471910943,0.4897867767199893,1.8490815239110832
9,99.66060638427734,1.2464248146646397,0.4904550418056428,1.7368798564702828
10,99.62641143798828,1.3217224029631598,0.48534602090856066,1.8070684238717187
11,99.673828125,1.133117372588491,0.4888918602196846,1.6220092328081759
12,99.6854476928711,1.076447833203812,0.48032180914069356,1.5567696423445054
13,99.72782135009766,1.0540688932453943,0.48206958101095665,1.5361384742563504
14,99.72268676757812,1.045078734251227,0.4814598800955792,1.5265386143468065
15,99.83799743652344,0.9613778266770991,0.48067580224046424,1.4420536289175638
16,99.74821472167969,1.0574691255775472,0.4837953588959302,1.5412644844734764
17,99.85896301269531,0.8359188968603156,0.4799057787845464,1.3158246756448604
18,99.73802185058594,1.0368885443624503,0.48326827980156223,1.520156824164012
19,99.70448303222656,1.0771943003652047,0.48329480166691063,1.560489102032116
20,99.84224700927734,0.8493340071852805,0.4718877782329464,1.3212217854182275
21,99.86431884765625,0.7155731164517078,0.47630598789235273,1.1918791043440604
22,99.82110595703125,0.8517427078735799,0.4793353450503564,1.3310780529239365
23,99.83686065673828,0.8225443458965529,0.4762379642720394,1.2987823101685925
24,99.8666000366211,0.7408104329834976,0.47648110069058275,1.2172915336740802
25,99.8406753540039,0.7890788903155156,0.4741919097079083,1.2632708000234243
26,99.88978576660156,0.6067704487096219,0.4766810927339394,1.083451541443561
27,99.85125732421875,0.7409407290105223,0.4730113355639149,1.2139520645744375
28,99.87675476074219,0.6411895858156783,0.46746989236944614,1.1086594781851244
29,99.8757095336914,0.6405639529249506,0.46846832865174026,1.109032281576691
30,99.94126892089844,0.5145022865816116,0.47076639294305006,0.9852686795246616
31,99.90107727050781,0.5882993995368018,0.4661282783977354,1.0544276779345376
32,99.90460205078125,0.6527327360405832,0.4674474575382497,1.1201801935788331
33,99.93946075439453,0.5354049303046984,0.458640133711347,0.9940450640160464
34,99.9384765625,0.47640965143355724,0.46549631377841066,0.9419059652119682
35,99.91039276123047,0.5327018789685135,0.4654843355636463,0.9981862145321603
36,99.93941497802734,0.48625472139533105,0.46136434227778245,0.9476190636731135
37,99.89971923828125,0.6076651695102301,0.468913123800754,1.0765782933109849
38,99.93942260742188,0.49564411598673225,0.46151897786452273,0.9571630938512553
39,99.93115997314453,0.4452536154127224,0.4683683519175227,0.9136219673302451
40,99.94021606445312,0.43883452275856283,0.45903740921100694,0.8978719319695695
41,99.96572875976562,0.3963399883938988,0.46429993850715257,0.8606399269010513
42,99.96481323242188,0.4240640683110072,0.4601430353749643,0.8842071036859711
43,99.96819305419922,0.36227705920663156,0.4559688709336458,0.818245930140277
44,99.98389434814453,0.3291630795338213,0.45833255336995876,0.7874956329037806
45,99.92572021484375,0.4210864996958179,0.45675272486481766,0.8778392245606357
46,99.95735931396484,0.4364686902894115,0.45745913972055874,0.8939278300099701
47,99.95516204833984,0.40656650730223143,0.4526679761620191,0.8592344834642506
48,99.95169830322266,0.3785124601274565,0.45702147279014826,0.8355339329176045
49,99.96868133544922,0.36555075767676837,0.4554540176117644,0.8210047752885324
50,99.97919464111328,0.33826270976614997,0.46161409934314984,0.7998768091092995
51,99.97603607177734,0.3370105982846721,0.45798516386718635,0.7949957621518584
52,99.96040344238281,0.3907134301269585,0.4606563958632183,0.851369825990177
53,99.96595764160156,0.32983206303838747,0.45033104415907144,0.7801631071974587
54,99.9772720336914,0.3032026704482911,0.45320649014353787,0.7564091605918295
55,99.97437286376953,0.27446477912335754,0.45961178983256223,0.73407656895592
56,99.97118377685547,0.3103993116450425,0.4546591230686899,0.7650584347137327
57,99.98753356933594,0.2608477067473938,0.4544567937944575,0.7153045005418512
58,99.97908020019531,0.2867508851479271,0.4484221308195853,0.735173015967512
59,99.97600555419922,0.2875629258874494,0.45146452344835025,0.7390274493357994
60,99.97303009033203,0.28824828891352655,0.4553888411924521,0.7436371301059794
61,99.96575927734375,0.30509564485307705,0.44912397863948234,0.7542196234925596
62,99.9787826538086,0.27309085109382136,0.44822307438202535,0.7213139254758463
63,99.97798156738281,0.2737117968713494,0.45654787327180457,0.7302596701431541
64,99.978515625,0.22134125472608826,0.4502410673013033,0.6715823220273919
65,99.9598159790039,0.27965530555047746,0.44746837166011855,0.7271236772105963
66,99.96047973632812,0.26667106217361297,0.44771895591148797,0.714390018085101
67,99.98802947998047,0.2411656670049497,0.4481168163009501,0.6892824833058998
68,99.98714447021484,0.2512367009984312,0.4428593659540913,0.6940960669525224
69,99.97542572021484,0.23798049577166597,0.4531519794503646,0.6911324752220305
70,99.97990417480469,0.24645247324053968,0.44313795000217243,0.6895904232427122
