epoch,mAP,entropy_loss,relation_loss,overall_loss
0,98.28836059570312,1.503825670090545,0.7706877262004247,2.2745133962909687
1,98.37347412109375,1.4076409148892421,0.7521153328385869,2.1597562477278287
2,98.85845184326172,1.191025432667733,0.7448308205635208,1.935856253231256
3,98.1756362915039,1.417842279746912,0.7497056513340317,2.1675479310809456
4,98.9068374633789,1.1597109224109665,0.7503628076590265,1.9100737300699935
5,98.78459930419922,1.1839896844673852,0.7472354585622224,1.9312251430296055
6,98.8572006225586,1.234572001442582,0.7548686246541616,1.9894406260967434
7,98.73960876464844,1.2984744545799656,0.74739954417942,2.045873998759385
8,98.8730239868164,1.1327874171796373,0.7529592669968956,1.8857466841765316
9,99.0399169921875,1.06268681984682,0.7470086783367742,1.8096954981835947
10,98.8577880859375,1.1667979193135507,0.7474342612170658,1.9142321805306148
11,99.06929779052734,1.0817279781320492,0.7412487177651059,1.8229766958971558
12,99.39900970458984,0.8796991581013351,0.7474535776722357,1.6271527357735711
13,99.26094055175781,0.944392608763383,0.7436935153197566,1.688086124083139
14,99.14971923828125,0.9778036649905559,0.754954360175089,1.7327580251656438
15,99.33355712890625,0.9207070199840671,0.7543656963268873,1.675072716310954
16,99.34971618652344,0.7903438447215847,0.7455230613281809,1.5358669060497663
17,99.40174102783203,0.8409711794262864,0.7437219865024643,1.5846931659287506
18,99.50504302978516,0.7417105119306089,0.7520192527297851,1.4937297646603926
19,99.28153228759766,0.8865383607310582,0.754375291994093,1.6409136527251504
20,99.70626831054688,0.6339205938474116,0.7535444258887288,1.3874650197361393
21,99.58576202392578,0.6519295263918199,0.7661677481073644,1.4180972744991835
22,99.62730407714844,0.6221049250472039,0.747029498801602,1.3691344238488052
23,99.58953857421875,0.6761714200179829,0.766805676161725,1.442977096179707
24,99.68910217285156,0.6191191384358555,0.763019033444804,1.3821381718806605
25,99.7313232421875,0.5534124436820216,0.7529434269704581,1.3063558706524794
26,99.6029052734375,0.6521429557874447,0.7629882699636575,1.4151312257511024
27,99.66764831542969,0.578505952389659,0.7630497768453512,1.3415557292350109
28,99.64903259277344,0.5755236855974996,0.7566521090176265,1.3321757946151256
29,99.72805786132812,0.5391422301168585,0.7615937651008551,1.3007359952177133
30,99.78014373779297,0.49688820525228217,0.7701636131319386,1.2670518183842197
31,99.6906967163086,0.5353415731088509,0.769048959365751,1.3043905324746017
32,99.68063354492188,0.5558385155887064,0.7744286963462917,1.3302672119349994
33,99.80322265625,0.4233838242007709,0.7723148622322101,1.1956986864329797
34,99.78913116455078,0.461525272911384,0.7729589013262258,1.2344841742376096
35,99.84330749511719,0.4191883095998246,0.7844022188245209,1.203590528424346
36,99.79108428955078,0.45284379013553133,0.774968666777853,1.2278124569133833
37,99.7867431640625,0.4425779272706297,0.7682180291582266,1.2107959564288566
38,99.83719635009766,0.4153062302816918,0.7862941241074162,1.201600354389108
39,99.87238311767578,0.37781035338426183,0.7954816039120032,1.1732919572962666
40,99.80823516845703,0.43199636640064787,0.7914432723543686,1.2234396387550155
41,99.82460021972656,0.3967334330383346,0.7848867561038618,1.1816201891421965
