epoch,mAP,asym_loss,dynamic_adj_loss,overall_loss
0,36.609642028808594,7.45591410001119,0.0,7.45591410001119
1,45.62178421020508,4.960073431332906,0.0,4.960073431332906
2,41.94050598144531,4.091455777486165,0.0,4.091455777486165
3,49.786991119384766,3.634393056233724,0.0,3.634393056233724
4,76.86967468261719,10.501300811767578,0.0,10.501300811767578
5,77.15533447265625,9.894675731658936,0.0,9.894675731658936
6,78.51299285888672,8.416533946990967,0.0,8.416533946990967
7,80.51815795898438,7.095751047134399,0.0,7.095751047134399
8,87.84049987792969,12.864280064900717,0.0,12.864280064900717
9,70.70104217529297,10.624059041341146,0.0,10.624059041341146
10,75.60163879394531,9.559666951497396,0.0,9.559666951497396
11,98.08539581298828,7.521469195683797,0.0,7.521469195683797
12,83.0736312866211,14.316825866699219,0.0,14.316825866699219
13,90.19712829589844,12.25767962137858,0.0,12.25767962137858
14,98.67811584472656,10.28798278172811,0.0,10.28798278172811
15,81.05934143066406,9.551611741383871,0.0,9.551611741383871
16,73.02323150634766,16.284701983133953,0.0,16.284701983133953
17,86.2523193359375,13.702252388000488,0.0,13.702252388000488
18,99.5294189453125,11.411295413970947,0.0,11.411295413970947
19,87.02135467529297,10.720600446065268,0.0,10.720600446065268
20,85.9760971069336,15.728285789489746,0.0,15.728285789489746
21,87.25577545166016,13.927390416463217,0.0,13.927390416463217
22,96.62413024902344,13.52105983098348,0.0,13.52105983098348
23,76.93351745605469,11.428279717763266,0.0,11.428279717763266
24,76.1295394897461,19.320244471232098,0.0,19.320244471232098
25,83.69174194335938,16.220853328704834,0.0,16.220853328704834
26,91.40296936035156,14.011137962341309,0.0,14.011137962341309
27,86.72286987304688,12.925287564595541,0.0,12.925287564595541
28,85.36351013183594,19.01590633392334,0.0,19.01590633392334
29,73.09626770019531,19.550432840983074,0.0,19.550432840983074
30,99.0054702758789,15.964775403340658,0.0,15.964775403340658
31,97.81484985351562,13.823151111602783,0.0,13.823151111602783
32,72.33763885498047,21.262735684712727,0.0,21.262735684712727
33,98.11260223388672,17.381825129191082,0.0,17.381825129191082
34,98.4305648803711,17.002355575561523,0.0,17.002355575561523
35,73.78672790527344,15.599719365437826,0.0,15.599719365437826
36,98.15911865234375,21.3234764734904,0.0,21.3234764734904
37,73.1759262084961,21.462202390034992,0.0,21.462202390034992
38,84.37542724609375,18.761010487874348,0.0,18.761010487874348
39,98.43586730957031,16.70083173116048,0.0,16.70083173116048
40,77.39055633544922,24.959495544433594,0.0,24.959495544433594
41,76.88147735595703,21.16166337331136,0.0,21.16166337331136
42,81.45245361328125,19.759504954020183,0.0,19.759504954020183
43,71.2545394897461,18.212809085845947,0.0,18.212809085845947
44,75.68551635742188,24.477572123209637,0.0,24.477572123209637
45,71.52517700195312,22.718438784281414,0.0,22.718438784281414
46,70.49529266357422,20.74552631378174,0.0,20.74552631378174
47,73.6172866821289,18.710204760233562,0.0,18.710204760233562
48,83.8504409790039,25.439346313476562,0.0,25.439346313476562
49,89.16192626953125,23.212561289469402,0.0,23.212561289469402
50,73.96202850341797,22.24382718404134,0.0,22.24382718404134
51,98.1362533569336,20.67762279510498,0.0,20.67762279510498
52,74.34957885742188,25.487120310465496,0.0,25.487120310465496
53,79.4248046875,24.274967193603516,0.0,24.274967193603516
54,88.62779998779297,23.09276549021403,0.0,23.09276549021403
55,98.66548919677734,22.227153460184734,0.0,22.227153460184734
56,96.10440063476562,25.943663597106934,0.0,25.943663597106934
57,84.38712310791016,24.727883338928223,0.0,24.727883338928223
58,94.03748321533203,24.140459060668945,0.0,24.140459060668945
59,89.39825439453125,22.137537002563477,0.0,22.137537002563477
60,75.5494384765625,25.945290565490723,0.0,25.945290565490723
61,98.36585235595703,23.66356658935547,0.0,23.66356658935547
62,84.36515045166016,24.152230580647785,0.0,24.152230580647785
63,89.99439239501953,22.791937510172527,0.0,22.791937510172527
64,88.20816040039062,25.99334144592285,0.0,25.99334144592285
65,70.68560791015625,25.59203275044759,0.0,25.59203275044759
66,68.1146011352539,24.202754974365234,0.0,24.202754974365234
67,85.71540069580078,23.24319012959798,0.0,23.24319012959798
68,72.49401092529297,26.520331700642906,0.0,26.520331700642906
69,76.56302642822266,26.060274124145508,0.0,26.060274124145508
70,77.76659393310547,24.159547170003254,0.0,24.159547170003254
71,70.45987701416016,25.089111010233562,0.0,25.089111010233562
72,66.6642074584961,26.94085693359375,0.0,26.94085693359375
73,80.29378509521484,25.532033284505207,0.0,25.532033284505207
74,70.37889099121094,23.51874351501465,0.0,23.51874351501465
75,84.63818359375,25.39557393391927,0.0,25.39557393391927
76,84.79851531982422,27.341328938802082,0.0,27.341328938802082
77,75.28231811523438,27.442779541015625,0.0,27.442779541015625
78,83.14839935302734,25.7280330657959,0.0,25.7280330657959
79,70.96540069580078,27.32181167602539,0.0,27.32181167602539
80,89.81583404541016,26.934951146443684,0.0,26.934951146443684
81,83.87342834472656,28.737291653951008,0.0,28.737291653951008
82,88.42548370361328,28.361488660176594,0.0,28.361488660176594
83,87.9384536743164,25.512336413065594,0.0,25.512336413065594
84,97.05292510986328,26.571168581644695,0.0,26.571168581644695
85,75.38550567626953,28.480408986409508,0.0,28.480408986409508
86,71.0672378540039,27.604268391927082,0.0,27.604268391927082
87,74.38651275634766,25.77502187093099,0.0,25.77502187093099
88,82.82157135009766,27.839490254720054,0.0,27.839490254720054
89,75.50040435791016,26.92771275838216,0.0,26.92771275838216
90,84.35554504394531,28.484052022298176,0.0,28.484052022298176
91,71.94529724121094,26.083646774291992,0.0,26.083646774291992
92,87.35486602783203,28.268007596333824,0.0,28.268007596333824
93,81.19134521484375,27.903411865234375,0.0,27.903411865234375
94,89.57887268066406,26.073973019917805,0.0,26.073973019917805
95,75.47516632080078,26.221214294433594,0.0,26.221214294433594
96,84.8876953125,27.671345074971516,0.0,27.671345074971516
97,97.89813995361328,28.338114738464355,0.0,28.338114738464355
98,72.08343505859375,29.45896085103353,0.0,29.45896085103353
99,77.6705322265625,26.985336303710938,0.0,26.985336303710938
100,78.65067291259766,28.664389928181965,0.0,28.664389928181965
101,81.67513275146484,26.820206960042317,0.0,26.820206960042317
102,74.08772277832031,28.676093419392906,0.0,28.676093419392906
103,66.50768280029297,27.743367513020832,0.0,27.743367513020832
104,74.87641906738281,28.780886332194008,0.0,28.780886332194008
105,69.34344482421875,27.38566462198893,0.0,27.38566462198893
106,67.53490447998047,26.483348846435547,0.0,26.483348846435547
107,78.62825775146484,28.75055154164632,0.0,28.75055154164632
108,73.36505126953125,29.44792366027832,0.0,29.44792366027832
109,86.37686157226562,28.658031781514488,0.0,28.658031781514488
110,80.10115051269531,27.826345443725586,0.0,27.826345443725586
111,80.9194564819336,25.570912043253582,0.0,25.570912043253582
112,78.42683410644531,28.454366048177082,0.0,28.454366048177082
113,71.39689636230469,29.790595372517902,0.0,29.790595372517902
114,85.13951873779297,28.665348370869953,0.0,28.665348370869953
115,67.14715576171875,27.44136174519857,0.0,27.44136174519857
116,85.3519515991211,30.41717465718587,0.0,30.41717465718587
117,86.70053100585938,27.92978858947754,0.0,27.92978858947754
118,89.82282257080078,28.80577278137207,0.0,28.80577278137207
119,85.337646484375,28.593695958455402,0.0,28.593695958455402
120,88.54949951171875,29.282852172851562,0.0,29.282852172851562
121,75.11082458496094,27.751904169718426,0.0,27.751904169718426
122,86.88129425048828,29.38424301147461,0.0,29.38424301147461
123,74.19905090332031,28.507602055867515,0.0,28.507602055867515
124,77.36022186279297,28.905337651570637,0.0,28.905337651570637
125,85.0938949584961,27.757301330566406,0.0,27.757301330566406
126,84.93109893798828,29.26206652323405,0.0,29.26206652323405
127,71.23377990722656,29.647030512491863,0.0,29.647030512491863
128,82.29743957519531,29.86884911855062,0.0,29.86884911855062
129,96.14425659179688,28.153978983561196,0.0,28.153978983561196
130,87.26697540283203,27.807209650675457,0.0,27.807209650675457
131,85.7206039428711,29.13177553812663,0.0,29.13177553812663
132,97.42283630371094,29.613895734151207,0.0,29.613895734151207
133,76.49803161621094,29.264711380004883,0.0,29.264711380004883
134,69.09049987792969,29.373697916666668,0.0,29.373697916666668
135,79.51904296875,28.99815018971761,0.0,28.99815018971761
136,85.86225891113281,30.712482452392578,0.0,30.712482452392578
137,85.8558120727539,30.421609242757164,0.0,30.421609242757164
138,89.00428771972656,29.8274408976237,0.0,29.8274408976237
139,76.82782745361328,30.161816914876304,0.0,30.161816914876304
140,88.19799041748047,30.767965952555336,0.0,30.767965952555336
141,76.62934112548828,30.853251139322918,0.0,30.853251139322918
142,74.88589477539062,29.90087890625,0.0,29.90087890625
143,75.87736511230469,30.4373566309611,0.0,30.4373566309611
144,90.75076293945312,29.513202031453453,0.0,29.513202031453453
145,85.21466064453125,31.836342493693035,0.0,31.836342493693035
146,84.41681671142578,28.21574529012044,0.0,28.21574529012044
147,85.14007568359375,30.939009030659992,0.0,30.939009030659992
148,87.38072204589844,28.32558759053548,0.0,28.32558759053548
149,89.96122741699219,29.09529972076416,0.0,29.09529972076416
150,78.71707153320312,29.90142377217611,0.0,29.90142377217611
151,87.88817596435547,28.636409759521484,0.0,28.636409759521484
152,84.683837890625,29.10716692606608,0.0,29.10716692606608
153,78.43032836914062,30.998557090759277,0.0,30.998557090759277
154,76.61727905273438,30.168728510538735,0.0,30.168728510538735
155,76.89900970458984,29.612836201985676,0.0,29.612836201985676
156,90.77590942382812,30.03077061971029,0.0,30.03077061971029
157,90.487060546875,29.773378372192383,0.0,29.773378372192383
158,85.14398956298828,31.17151133219401,0.0,31.17151133219401
159,89.73263549804688,28.986173311869305,0.0,28.986173311869305
160,83.92000579833984,28.315856615702312,0.0,28.315856615702312
161,96.75938415527344,29.722414016723633,0.0,29.722414016723633
162,73.07161712646484,29.63582928975423,0.0,29.63582928975423
163,82.93207550048828,28.649189631144207,0.0,28.649189631144207
164,73.94149017333984,30.094886779785156,0.0,30.094886779785156
165,81.0369873046875,31.546788533528648,0.0,31.546788533528648
166,89.77013397216797,29.766977310180664,0.0,29.766977310180664
167,71.31877899169922,29.984049479166668,0.0,29.984049479166668
168,67.10690307617188,30.092402140299477,0.0,30.092402140299477
169,71.4901123046875,30.993964513142906,0.0,30.993964513142906
170,88.35128021240234,30.44237772623698,0.0,30.44237772623698
171,74.46749877929688,31.603759765625,0.0,31.603759765625
172,75.18309020996094,32.03649139404297,0.0,32.03649139404297
173,97.95726013183594,29.71785608927409,0.0,29.71785608927409
174,73.62017822265625,29.838077545166016,0.0,29.838077545166016
175,75.71509552001953,28.49900499979655,0.0,28.49900499979655
176,79.33724975585938,29.430908838907875,0.0,29.430908838907875
177,76.88676452636719,30.685022989908855,0.0,30.685022989908855
178,76.06909942626953,31.259504000345867,0.0,31.259504000345867
179,97.1775894165039,30.285513559977215,0.0,30.285513559977215
180,85.9911117553711,30.50088373819987,0.0,30.50088373819987
181,73.15354919433594,30.63043244679769,0.0,30.63043244679769
182,69.4141845703125,30.64021078745524,0.0,30.64021078745524
183,86.38177490234375,29.14081573486328,0.0,29.14081573486328
184,84.62047576904297,31.03652795155843,0.0,31.03652795155843
185,78.82881164550781,29.426733016967773,0.0,29.426733016967773
186,76.39220428466797,29.72183322906494,0.0,29.72183322906494
187,75.8265151977539,29.62330945332845,0.0,29.62330945332845
188,88.71311950683594,29.11496639251709,0.0,29.11496639251709
189,78.73482513427734,29.33282693227132,0.0,29.33282693227132
190,71.80369567871094,30.758463541666664,0.0,30.758463541666664
191,76.79962921142578,29.46101951599121,0.0,29.46101951599121
192,87.51224517822266,30.41098721822103,0.0,30.41098721822103
193,97.82586669921875,28.706141471862793,0.0,28.706141471862793
194,76.40982055664062,29.958839416503906,0.0,29.958839416503906
195,81.4630126953125,32.79466183980306,0.0,32.79466183980306
