epoch,OP,OR,OF1,CP,CR,CF1,OP_3,OR_3,OF1_3,CP_3,CR_3,CF1_3,map,entropy_loss,cosine_loss,overall_loss
0,0.6330036439354503,0.7264038231780168,0.6764951321279555,0.39481372289238076,0.164678016916767,0.23241501638476986,0.7677852348993288,0.34169653524492233,0.4729226953286481,0.6722800114279778,0.06852412130513665,0.12437132844858428,16.489238739013672,15.67052083696638,0.5183702264513288,16.1888911655971
1,0.6001683501683501,0.8483045806067817,0.7029824993837811,0.4060715954529511,0.21399931181181184,0.28028743472769035,0.780952380952381,0.3902439024390244,0.5204284014280048,0.7451759326317087,0.074988448501581,0.13626435952158025,22.023420333862305,12.653659057617189,0.5163031544004169,13.169962174551824
2,0.6026182432432432,0.855515587529976,0.7071357779980177,0.41138843787150364,0.2241571143238763,0.2901936604888221,0.8130952380952381,0.4094724220623501,0.5446570972886762,0.813095238095238,0.07692307692307693,0.14054943924272045,24.254608154296875,12.389866093226845,0.4847630211285182,12.874629129682269
3,0.589125102207686,0.8602985074626865,0.6993448192186362,0.3108565403430061,0.23305311890838204,0.26639014412694295,0.8130952380952381,0.4077611940298507,0.543141153081511,0.813095238095238,0.075,0.13733243967828418,21.610502243041992,12.372960036141533,0.47356330071176794,12.84652328491211
4,0.5387394620634284,0.8007159904534606,0.6441084713222943,0.1614891726445001,0.3142094113044808,0.2133343237957509,0.7608695652173914,0.37589498806682575,0.5031948881789138,0.2672518159364456,0.10483358212068136,0.15059427399821315,26.11398696899414,15.153680120195661,0.2589080078261239,15.412588092258993
5,0.6326187473728457,0.899581589958159,0.74284304047384,0.4299409313751497,0.3480117229950755,0.3846621859915078,0.875,0.4393305439330544,0.584958217270195,0.888828717352479,0.11029405924745898,0.19623719828733488,39.62549591064453,10.63758158002581,0.26254038129534035,10.90012192044939
6,0.6441251056635672,0.9120287253141831,0.7550161010651474,0.4727553964656862,0.43024987492179634,0.45050224321599747,0.8869047619047619,0.44584081388390184,0.5933890880127439,0.9168007434731364,0.138226086620197,0.2402323341285414,49.7029914855957,10.080613340650286,0.2624502531119755,10.343063586098806
7,0.6456659619450317,0.9149191132414619,0.7570649479424888,0.4298765369563977,0.42818813694610175,0.42903067583252436,0.9035714285714286,0.4547633313361294,0.6050219210840972,0.9385696516627966,0.13587907888629785,0.2373905354672425,51.295013427734375,9.63142956324986,0.2631799655301231,9.89460961478097
8,0.5360342812621738,0.8214925373134329,0.6487505893446488,0.18214388503192666,0.399472091480102,0.2502042641275697,0.7697841726618705,0.38328358208955227,0.511757672379434,0.3440790198405872,0.15244313650832744,0.21127953433905125,32.36831283569336,15.111466952732629,0.16985188126564024,15.28131882803781
9,0.6421901528013583,0.9065308568004793,0.7518012422360248,0.5026534612696436,0.3921508699355599,0.4405789852347213,0.8916666666666667,0.4487717195925704,0.5970506177760064,0.8515015257583249,0.11527210857176554,0.20305555062897854,45.952476501464844,10.113840470995218,0.1706200012138912,10.284460435594832
10,0.652211249463289,0.906865671641791,0.7587412587412588,0.4950776391705476,0.44431516691989276,0.4683248635931976,0.8940476190476191,0.4483582089552239,0.5972166998011929,0.9170896757863192,0.12720772058782873,0.22342464442880136,47.11360168457031,9.955514104025704,0.1717240342072078,10.127238096509661
11,0.6623931623931624,0.9248210023866349,0.7719123505976095,0.5514651413190889,0.5207948484718801,0.5356913574044423,0.9178571428571428,0.46002386634844866,0.6128775834658187,0.8936630656586092,0.14521036372458948,0.2498266586499667,53.68655776977539,9.0137991632734,0.17237868394170489,9.186177853175572
12,0.5574855252274608,0.8014268727705113,0.6575609756097561,0.18934396643124501,0.4390850709776083,0.26459028463242634,0.7688622754491018,0.3816884661117717,0.5101311084624552,0.3357879750942458,0.17764909017537425,0.23236510295959584,36.696929931640625,15.876747703552246,0.124700094972338,16.00144754137312
13,0.6451474989311672,0.9014336917562724,0.7520558185895839,0.5269317036795781,0.3596714073352854,0.42752448097113926,0.905952380952381,0.45459976105137395,0.605409705648369,0.9375401039263328,0.1350054672694199,0.23602361188864376,43.3317985534668,10.085875456673762,0.1242884059037481,10.210163824898853
