epoch,objective_loss,entropy_loss,overall_loss
0,10.786875226280907,1.6002562398260287,12.387131452560427
1,9.249944654378025,1.5402621057900518,10.790206757458773
2,8.589980829845775,1.4196842692115093,10.009665120731698
3,8.392175858671015,1.2623106539249425,9.654486547816884
4,9.41260074485432,1.4384262805635275,10.851027022708546
5,7.4521836259148335,1.3446082581173289,8.796791911125185
6,7.217961441386831,1.2418297691778701,8.45979122682051
7,6.822530621832067,1.1812223643064501,8.003752957690844
8,9.260355862704193,1.2983357337388124,10.55869167501276
9,7.487199024720624,1.228928788141771,8.716127829118209
10,7.108042716979981,1.1739254742860794,8.281968138434669
11,6.539039568467574,1.08227327466011,7.6213128458369885
12,9.11556075919758,1.2291333025152031,10.344694126736037
13,7.42677342891693,1.1371796903285112,8.563953204588454
14,6.842418730258943,1.0243561918085269,7.866774884137242
15,6.65577718886462,0.973422362045808,7.629199504852295
16,9.310474092310127,1.182420261881568,10.492894378575409
17,7.269521821628918,1.075548768043518,8.34507055716081
18,6.69190846789967,1.019015593962236,7.710924051024698
19,6.589560086076909,1.0092024112289606,7.598762479695408
20,9.11351396820762,1.1139831421050161,10.227497079155661
21,7.364335970445112,1.0966518738053057,8.460987817157397
22,6.926258661530234,1.001944690942764,7.928203344345093
23,6.510344321077519,0.9699648740616711,7.480309150435707
24,9.290482770312915,1.1275352347980843,10.418017961762164
25,7.462661840698935,1.0351612608541139,8.497823097489096
26,6.9870199832049265,1.0157745521176944,8.002794504165648
27,6.452848483215678,0.9476631107655438,7.40051157908006
