epoch,precision,recall,train_loss
0,0.034140970557928085,0.469696968793869,0.8839555382728577
1,0.0451713390648365,0.43939393758773804,0.7338745594024658
2,0.06796116381883621,0.24747474491596222,0.5353152751922607
3,0.20661157369613647,0.1262626200914383,0.3805590569972992
4,0.5588235259056091,0.09595959633588791,0.2955852448940277
5,0.5925925970077515,0.08080808073282242,0.25715577602386475
6,0.8333333134651184,0.07575757801532745,0.2444276511669159
7,0.6000000238418579,0.09090909361839294,0.2465866506099701
8,0.5199999809265137,0.06565656512975693,0.24820226430892944
9,0.6896551847457886,0.10101009905338287,0.25144582986831665
10,0.49056604504585266,0.13131313025951385,0.2506844699382782
11,0.4423076808452606,0.11616161465644836,0.2525746524333954
12,0.5416666865348816,0.13131313025951385,0.2537296414375305
13,0.65625,0.10606060922145844,0.25122928619384766
14,0.7037037014961243,0.09595959633588791,0.24526602029800415
15,0.6666666865348816,0.07070706784725189,0.24078303575515747
16,0.7647058963775635,0.06565656512975693,0.2386554777622223
17,0.8333333134651184,0.07575757801532745,0.2296702116727829
18,0.7083333134651184,0.08585858345031738,0.22994276881217957
19,0.6785714030265808,0.09595959633588791,0.21864181756973267
20,0.5714285969734192,0.12121212482452393,0.26099470257759094
21,0.5853658318519592,0.12121212482452393,0.2512315511703491
22,0.6499999761581421,0.13131313025951385,0.23789586126804352
23,0.7027027010917664,0.13131313025951385,0.22442634403705597
24,0.6666666865348816,0.14141413569450378,0.2164410650730133
25,0.7179487347602844,0.14141413569450378,0.2090686559677124
26,0.6595744490623474,0.15656565129756927,0.2003043293952942
27,0.7291666865348816,0.17676767706871033,0.1902369111776352
28,0.6521739363670349,0.1515151560306549,0.18808215856552124
29,0.581818163394928,0.16161616146564484,0.18707391619682312
30,0.5365853905677795,0.1111111119389534,0.22675096988677979
31,0.6341463327407837,0.13131313025951385,0.217367023229599
32,0.7179487347602844,0.14141413569450378,0.20233720541000366
33,0.7317073345184326,0.1515151560306549,0.1931917816400528
34,0.7368420958518982,0.14141413569450378,0.18614822626113892
35,0.9142857193946838,0.16161616146564484,0.1808808147907257
36,0.8947368264198303,0.17171716690063477,0.17147523164749146
37,0.8372092843055725,0.1818181872367859,0.17050810158252716
38,0.800000011920929,0.1818181872367859,0.16317877173423767
39,0.7777777910232544,0.24747474491596222,0.16074863076210022
40,0.6410256624221802,0.1262626200914383,0.20256388187408447
41,0.7105262875556946,0.13636364042758942,0.19539576768875122
42,0.7179487347602844,0.14141413569450378,0.18160030245780945
43,0.7209302186965942,0.15656565129756927,0.1777232587337494
44,0.8478260636329651,0.19696970283985138,0.16848225891590118
45,0.8863636255264282,0.19696970283985138,0.1642756462097168
46,0.9019607901573181,0.23232322931289673,0.15825536847114563
47,0.8387096524238586,0.2626262605190277,0.1565895974636078
48,0.9402984976768494,0.3181818127632141,0.14603161811828613
49,0.9402984976768494,0.3181818127632141,0.1489444524049759
50,0.6190476417541504,0.13131313025951385,0.18696647882461548
51,0.6829268336296082,0.14141413569450378,0.1798330545425415
52,0.7317073345184326,0.1515151560306549,0.17379885911941528
53,0.7749999761581421,0.15656565129756927,0.16232755780220032
54,0.8399999737739563,0.21212121844291687,0.16013619303703308
55,0.8510638475418091,0.20202019810676575,0.1550903618335724
56,0.8461538553237915,0.2222222238779068,0.1582501232624054
57,0.875,0.24747474491596222,0.1466291844844818
58,0.9622641801834106,0.25757575035095215,0.14598628878593445
59,0.9014084339141846,0.3232323229312897,0.13801142573356628
60,0.6585366129875183,0.13636364042758942,0.1771535724401474
61,0.75,0.1818181872367859,0.1689794361591339
62,0.7288135886192322,0.21717171370983124,0.16018658876419067
63,0.843137264251709,0.21717171370983124,0.15405619144439697
64,0.890625,0.28787878155708313,0.14932599663734436
65,0.8928571343421936,0.2525252401828766,0.14829564094543457
66,0.98591548204422,0.35353535413742065,0.13574650883674622
67,0.9342105388641357,0.3585858643054962,0.13746215403079987
68,0.9647058844566345,0.4141414165496826,0.12962962687015533
69,0.9047619104385376,0.38383838534355164,0.13364799320697784
70,0.6666666865348816,0.14141413569450378,0.1736883521080017
