3,790,868,341,401
7,1234,2552,350,664
11,1797,4050,367,986
15,2392,5492,380,1336
19,3058,6775,415,1752
23,3750,8045,438,2167
27,4379,9418,457,2546
31,5046,10776,470,2908
35,5654,12230,485,3231
39,6373,13485,507,3635
