epoch,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6835554242134094,-1.0,-1.0,-1.0,0.9338307976722717,-1.0,-1.0,0.07179487496614456,-1.0,-1.0,0.8686646223068237,-1.0,0.09090909361839294,52.975093841552734
1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6439468264579773,-1.0,-1.0,-1.0,0.9639807939529419,-1.0,-1.0,0.1458333283662796,-1.0,-1.0,0.8172549605369568,-1.0,0.1428571492433548,54.2774543762207
2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.503002405166626,-1.0,-1.0,-1.0,0.8560047149658203,-1.0,-1.0,0.12222222238779068,-1.0,-1.0,0.8655074238777161,-1.0,0.05000000074505806,47.93473052978516
3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6740127205848694,-1.0,-1.0,-1.0,0.936778724193573,-1.0,-1.0,0.09401709586381912,-1.0,-1.0,0.9042187333106995,-1.0,0.043478261679410934,53.05011367797852
4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7480280995368958,-1.0,-1.0,-1.0,0.9900004267692566,-1.0,-1.0,0.5555555820465088,-1.0,-1.0,0.8932697772979736,-1.0,0.3333333432674408,70.40373992919922
5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8344147205352783,-1.0,-1.0,-1.0,0.9762347340583801,-1.0,-1.0,0.15357142686843872,-1.0,-1.0,0.9237006306648254,-1.0,0.027027027681469917,58.29896926879883
6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8087685704231262,-1.0,-1.0,-1.0,0.9970695972442627,-1.0,-1.0,0.1111111119389534,-1.0,-1.0,0.9257574677467346,-1.0,0.04545454680919647,57.76322555541992
7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.7965372204780579,-1.0,-1.0,-1.0,0.9919071197509766,-1.0,-1.0,0.6428571343421936,-1.0,-1.0,0.9313991665840149,-1.0,0.025641025975346565,67.76683044433594
8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6965920329093933,-1.0,-1.0,-1.0,0.992455005645752,-1.0,-1.0,0.12406015396118164,-1.0,-1.0,0.9220824241638184,-1.0,0.02500000037252903,55.20379638671875
9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.8027209043502808,-1.0,-1.0,-1.0,0.9744777083396912,-1.0,-1.0,0.17142857611179352,-1.0,-1.0,0.8546806573867798,-1.0,0.025641025975346565,56.57897567749024
