epoch,mAP,overall_loss
0,68.72854614257812,8.753130054473877
1,79.82743072509766,5.811772251129151
2,85.33611297607422,4.200971889495849
3,91.00434875488281,3.355812358856201
4,95.92728424072266,14.378072929382324
5,98.3078384399414,10.873886680603027
6,99.09909057617188,7.677050495147705
7,99.2287368774414,5.513066959381104
8,99.06914520263672,14.84327220916748
9,99.40470886230469,11.3663969039917
10,99.75859832763672,8.181478881835938
11,98.91438293457031,6.0750274658203125
12,95.79124450683594,19.384870529174805
13,99.87812042236328,14.343159294128418
14,99.53717803955078,10.457883834838867
15,96.91160583496094,8.684731674194335
16,98.75691223144531,20.009163665771485
17,97.45743560791016,16.381559753417967
18,97.23615264892578,12.834534072875977
19,98.44935607910156,10.105909729003907
20,94.60774993896484,22.035821533203126
21,97.32635498046875,17.038323593139648
22,98.84664154052734,13.276834297180176
23,96.15708923339844,11.526665878295898
24,97.54121398925781,21.6723934173584
25,97.0693359375,18.74478950500488
26,99.19300842285156,14.65394229888916
27,97.37853240966797,11.997216033935548
28,97.09765625,23.551370239257814
29,98.60594177246094,19.677012252807618
30,98.18603515625,16.736120796203615
31,97.72544860839844,14.759989738464355
32,97.61137390136719,23.47810173034668
33,97.10346984863281,20.96077194213867
34,99.57508850097656,16.745185470581056
35,98.0173110961914,15.278081703186036
36,97.995361328125,25.709379577636717
37,98.30184173583984,21.571614074707032
38,98.87062072753906,19.197979354858397
39,97.24378204345703,17.83054885864258
40,97.70341491699219,26.043902587890624
41,98.86078643798828,22.896067428588868
42,97.86157989501953,20.75386276245117
43,99.54545593261719,17.619922828674316
44,95.10458374023438,27.33938980102539
45,94.5950927734375,25.519084930419922
46,97.79032135009766,21.61074905395508
47,99.64710998535156,20.141743087768553
48,96.13209533691406,27.678981018066406
49,97.078369140625,26.00557746887207
50,99.32554626464844,21.937293243408202
51,98.75936126708984,20.78955497741699
52,94.53812408447266,28.152387619018555
53,98.41151428222656,26.88611755371094
54,98.97606658935547,23.766854095458985
55,97.23269653320312,22.44244804382324
56,97.32542419433594,30.431476211547853
57,97.07443237304688,27.53840560913086
58,98.302001953125,25.24224853515625
59,99.25377655029297,22.893914031982423
60,97.38018035888672,28.131833267211913
61,97.23185729980469,27.244018173217775
62,97.3825912475586,26.26817054748535
63,95.45863342285156,24.817614364624024
