3,3,97,1,3
7,3,201,1,3
11,3,303,3,3
15,3,338,62,13
19,3,359,126,32
23,3,395,179,47
27,3,419,227,79
31,3,443,276,110
35,3,476,318,139
39,3,509,362,166
43,3,538,404,199
47,3,568,437,240
