3,2064,469,0,1259
7,3406,1774,0,2404
11,4780,3038,0,3558
15,6323,4259,0,4586
19,7899,5505,0,5556
23,9533,6712,0,6507
27,11280,7883,0,7381
31,12988,9123,0,8225
35,14782,10319,0,9027
39,16571,11526,0,9823
43,18262,12790,0,10660
