epoch,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor,mAP
0,-1.0,-1.0,-1.0,-1.0,0.5575757622718811,-1.0,-1.0,-1.0,1.0,-1.0,0.9326515197753906,-1.0,-1.0,-1.0,0.9326515197753906,0.9649678468704224,-1.0,0.7461640238761902,-1.0,0.1666666716337204,75.72395324707031
1,-1.0,-1.0,-1.0,-1.0,0.5555555820465088,-1.0,-1.0,-1.0,1.0,-1.0,0.6793578863143921,-1.0,-1.0,-1.0,0.935436487197876,0.9536042213439941,-1.0,0.8305555582046509,-1.0,0.1428571492433548,72.81951904296875
2,-1.0,-1.0,-1.0,-1.0,0.26851850748062134,-1.0,-1.0,-1.0,1.0,-1.0,0.7410245537757874,-1.0,-1.0,-1.0,0.8812626004219055,0.9750688672065735,-1.0,0.6305195093154907,-1.0,0.1111111119389534,65.82149505615234
3,-1.0,-1.0,-1.0,-1.0,0.5074074268341064,-1.0,-1.0,-1.0,1.0,-1.0,0.8233658075332642,-1.0,-1.0,-1.0,0.9540404081344604,0.9072839021682739,-1.0,0.6763888597488403,-1.0,0.0833333358168602,70.74028015136719
4,-1.0,-1.0,-1.0,-1.0,0.7575757503509521,-1.0,-1.0,-1.0,1.0,-1.0,0.9809091091156006,-1.0,-1.0,-1.0,0.9809091091156006,0.9254657030105591,-1.0,0.7486472129821777,-1.0,1.0,91.3358154296875
5,-1.0,-1.0,-1.0,-1.0,0.7666666507720947,-1.0,-1.0,-1.0,1.0,-1.0,0.9651514887809753,-1.0,-1.0,-1.0,0.9909090995788574,0.9254657030105591,-1.0,0.7940475940704346,-1.0,1.0,92.03201293945312
6,-1.0,-1.0,-1.0,-1.0,0.5166666507720947,-1.0,-1.0,-1.0,1.0,-1.0,0.8322547078132629,-1.0,-1.0,-1.0,1.0,0.8087990283966064,-1.0,0.8708333373069763,-1.0,1.0,86.12220001220703
7,-1.0,-1.0,-1.0,-1.0,0.7222222089767456,-1.0,-1.0,-1.0,1.0,-1.0,0.7776911854743958,-1.0,-1.0,-1.0,0.9833333492279053,0.8542535901069641,-1.0,0.6839646697044373,-1.0,1.0,86.02093505859375
8,-1.0,-1.0,-1.0,-1.0,0.5873016119003296,-1.0,-1.0,-1.0,1.0,-1.0,0.9272546768188477,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.806186854839325,-1.0,1.0,90.29632568359376
9,-1.0,-1.0,-1.0,-1.0,0.7916666865348816,-1.0,-1.0,-1.0,1.0,-1.0,0.9540404081344604,-1.0,-1.0,-1.0,1.0,0.9536042213439941,-1.0,0.9305555820465088,-1.0,1.0,94.7123794555664
