3,949,186,0,1
7,1317,512,442,1
11,1667,947,793,1
15,1992,1357,1194,1
19,2297,1838,1544,1
23,2591,2309,1915,1
27,2863,2764,2324,1
31,3140,3249,2698,1
35,3395,3759,3069,1
39,3632,4303,3424,1
43,3877,4836,3782,1
