agg_iter,mAP,avgloss
0,73.46497132204269,0.10877574904400171
1,80.38427283344053,0.0947373446487426
2,83.07091133043724,0.08069490342864086
3,84.42360197400045,0.07201501960135062
4,84.82532685638822,0.07978281169683346
5,85.39714526899027,0.071173722115483
6,85.70546644223141,0.07960455773503744
7,86.11238658177834,0.07245623442535026
8,86.21010967140629,0.07160838662966551
9,86.38096012321928,0.07158634239158723
10,86.69649202565577,0.06837166489013365
11,86.48786907704466,0.07471925282874908
12,86.68132676908773,0.07217821442741873
13,86.90987165139835,0.06744229371115879
14,87.10874170247881,0.06510325064931202
15,86.98752758768725,0.06628399998520215
16,86.99023389893317,0.06513424107435185
17,87.14693161898168,0.06489108568786538
18,86.98070867535371,0.0728642426312098
19,87.1592035178029,0.06545773458013485
20,87.21881318747131,0.06768510171198402
21,87.25693995810094,0.06403209415136797
22,87.12519633211497,0.06530138574465705
23,87.13382288943585,0.0695122565502424
24,87.25107272876869,0.06918762518654281
25,87.47436714634564,0.060877239206798765
26,86.98331547476748,0.06727332907627231
27,87.36978034942331,0.06322917693257356
28,87.46856973629583,0.06396209365188013
29,87.39109227884566,0.06442639576950975
30,87.03027013122362,0.07212522494463225
31,87.3724618227686,0.06776971336124989
32,87.20615429716464,0.06686672857202773
33,87.30178828770971,0.06704076773402178
34,87.13212289717741,0.0681969663043292
